,15,Pali,GEN,Badri Ram Jakhar,,Indian National Congress,"3,87,604",Pusp Jain,,Bharatiya Janata Party,"1,90,887","1,96,717"
,16,Jodhpur,GEN,Chandresh Kumari Katoch,,Indian National Congress,"3,61,577",Jaswant Singh Bishnoi,,Bharatiya Janata Party,"2,63,248",98329
,17,Barmer,GEN,Harish Chaudhary,,Indian National Congress,"4,16,497",Manvendra Singh,,Bharatiya Janata Party,"2,97,391","1,19,106"
,18,Jalore,(SC),Devji Patel,,Bharatiya Janata Party,"1,94,503",Buta Singh,,Independent,"1,44,698",49805
,19,Udaipur,(ST),Raghuveer Meena,,Indian National Congress,"4,11,510",Mahaveer Bhagora,,Bharatiya Janata Party,"2,46,585","1,64,925"
,20,Banswara,(ST),Tarachand Bhagora,,Indian National Congress,"4,13,169",Hakaru Maida,,Bharatiya Janata Party,"2,13,751","1,99,418"
,21,Chittorgarh,GEN,Girija Vyas,,Indian National Congress,"3,99,663",Shrichand Kriplani,,Bharatiya Janata Party,"3,26,885",72778
,22,Rajsamand,GEN,Gopal Singh Shekhawat,,Indian National Congress,"2,94,451",Rasa Singh Rawat,,Bharatiya Janata Party,"2,48,561",45890
,23,Bhilwara,GEN,C. P. Joshi,,Indian National Congress,"4,13,128",V. P. Singh Badnore,,Bharatiya Janata Party,"2,77,760","1,35,368"
,24,Kota,GEN,Ijyaraj Singh,,Indian National Congress,"3,60,486",Shyam Sharma,,Bharatiya Janata Party,"2,77,393",83093
,25,Jhalawarï¿½ï¿½,GEN,Dushyant Singh,,Bharatiya Janata Party,"4,29,096",Urmila Jain,,Indian National Congress,"3,76,255",52841
Sikkim,1,Sikkim,GEN,Prem Das Rai,,Sikkim Democratic Front,"1,59,351",Kharananda Upreti,,Indian National Congress,74483,84868
Tamil Nadu,1,Thiruvallur,(SC),P Venugopal,,All India Anna Dravida Munnetra Kazhagam,"3,68,294",Gayathri S,,Dravida Munnetra Kazhagam,"3,36,621",31673
,2,Chennai North,GEN,T. K. S. Elangovan,,Dravida Munnetra Kazhagam,"2,81,055",D. Pandian,,Communist Party of India,"2,61,902",19153
,3,Chennai South,GEN,C. Rajendran,,All India Anna Dravida Munnetra Kazhagam,"3,08,567",R. S. Bharathi,,Dravida Munnetra Kazhagam,"2,75,632",32935
,4,Chennai Central,GEN,Dayanidhi Maran,,Dravida Munnetra Kazhagam,"2,85,783",S.M.K Mogamed Ali Jinnah,,All India Anna Dravida Munnetra Kazhagam,"2,52,329",33454
,5,Sriperumbudur,(SC),T. R. Baalu,,Dravida Munnetra Kazhagam,"3,52,641",A. K. Moorthy,,Pattali Makkal Katchi,"3,27,605",25036
,6,Kancheepuram,(SC),P. Viswanathan,,Indian National Congress,"3,30,237",Ramakrishnan E,,All India Anna Dravida Munnetra Kazhagam,"3,17,134",13103
,7,Arakkonam,(SC),S. Jagathrakshakan,,Dravida Munnetra Kazhagam,"4,15,041",R. Velu,,Pattali Makkal Katchi,"3,05,245","1,09,796"
,8,Vellore,(SC),Abdul Rahman,,Dravida Munnetra Kazhagam,"3,60,474",L.K.M.B Vasu,,All India Anna Dravida Munnetra Kazhagam,"2,53,081","1,07,393"
,9,Krishnagiri,GEN,E. G. Sugavanam,,Dravida Munnetra Kazhagam,"3,35,977",Nanjegowdu K,,All India Anna Dravida Munnetra Kazhagam,"2,59,379",76598
,10,Dharmapuri,GEN,R. Thamaraiselvan,,Dravida Munnetra Kazhagam,"3,65,812",R. Senthil,,Pattali Makkal Katchi,"2,29,870","1,35,942"
,11,Tiruvannamalai,GEN,D. Venugopal,,Dravida Munnetra Kazhagam,"4,36,866",Guru Gurunathan,,Pattali Makkal Katchi,"2,88,566","1,48,300"
,12,Arani,GEN,M. Krishnasamy,,Indian National Congress,"3,96,728",N. Subramanian,,All India Anna Dravida Munnetra Kazhagam,"2,89,898","1,06,830"
,13,Viluppuram,GEN,Anandan M,,All India Anna Dravida Munnetra Kazhagam,"3,06,826",Swamidurai K,,Viduthalai Chiruthaigal Katchi,"3,04,029",2797
,14,Kallakurichi,GEN,Adhi Sankar,,Dravida Munnetra Kazhagam,"3,63,601",K. Dhanaraju,,Pattali Makkal Katchi,"2,54,993","1,08,608"
,15,Salem,GEN,S. Semmalai,,All India Anna Dravida Munnetra Kazhagam,"3,80,460",K. V. Thangkabalu,,Indian National Congress,"3,33,969",46491
,16,Namakkal,GEN,S. Gandhiselvan,,Dravida Munnetra Kazhagam,"3,71,476",Vairam Tamilarasi,,All India Anna Dravida Munnetra Kazhagam,"2,69,045","1,02,431"
,17,Erode,GEN,A. Ganeshamurthi,,Marumalarchi Dravida Munnetra Kazhagam,"2,84,148",E. V. K. S. Elangovan,,Indian National Congress,"2,34,812",49336
,18,Tiruppur,GEN,C. Sivasamy,,All India Anna Dravida Munnetra Kazhagam,"2,95,731",S. K. Kharventhan,,Indian National Congress,"2,10,385",85346
,19,Nilgiris,GEN,A. Raja,,Dravida Munnetra Kazhagam,"3,16,802",Krishnan C,,Marumalarchi Dravida Munnetra Kazhagam,"2,30,781",86021
,20,Coimbatore,GEN,P. R. Natarajan,,Communist Party of India (Marxist),"2,93,165",R. Prabhu,,Indian National Congress,"2,54,501",38664
,21,Pollachi,GEN,K. Sugumar,,All India Anna Dravida Munnetra Kazhagam,"3,05,935",K. Shamugasundaram,,Dravida Munnetra Kazhagam,"2,59,910",46025
,22,Dindigul,GEN,N. S. V. Chitthan,,Indian National Congress,"3,61,545",Baalasubramani P,,All India Anna Dravida Munnetra Kazhagam,"3,07,198",54347
,23,Karur,GEN,M. Thambidurai,,All India Anna Dravida Munnetra Kazhagam,"3,80,542",K. C. Palanisamy,,Dravida Munnetra Kazhagam,"3,33,288",47254
,24,Tiruchirappalli,GEN,P Kumar,,All India Anna Dravida Munnetra Kazhagam,"2,98,710",Sarubala R Thondaiman,,Indian National Congress,"2,94,375",4335
,25,Perambalur,GEN,Napoleon D,,Dravida Munnetra Kazhagam,"3,98,742",Balasubramanian KK,,All India Anna Dravida Munnetra Kazhagam,"3,21,138",77604
,26,Cuddalore,GEN,K. S. Alagiri,,Indian National Congress,"3,20,473",M. C. Sampath,,All India Anna Dravida Munnetra Kazhagam,"2,96,941",23532
,27,Chidambaram,(SC),Thol. Thirumavalavan,,Viduthalai Chiruthaigal Katchi,"4,28,804",E. Ponnuswamy,,Pattali Makkal Katchi,"3,29,721",99083
,28,Mayiladuthurai,GEN,O. S. Manian,,All India Anna Dravida Munnetra Kazhagam,"3,64,089",Mani Shankar Aiyar,,Indian National Congress,"3,27,235",36854
,29,Nagapattinam,(SC),A. K. S. Vijayan,,Dravida Munnetra Kazhagam,"3,69,915",Selvaraj M,,Communist Party of India,"3,21,953",47962
,30,Thanjavur,(SC),S. S. Palanimanickam,,Dravida Munnetra Kazhagam,"4,08,343",Durai Balakrishnan,,Marumalarchi Dravida Munnetra Kazhagam,"3,06,556","1,01,787"
,31,Sivaganga,GEN,P. Chidambaram,,Indian National Congress,"3,34,348",R. S. Raja Kannappan,,All India Anna Dravida Munnetra Kazhagam,"3,30,994",3354
,32,Madurai,GEN,M. K. Alagiri,,Dravida Munnetra Kazhagam,"4,31,295",P. Mohan,,Communist Party of India (Marxist),"2,90,310","1,40,985"
,33,Theni,GEN,J. M. Aaroon Rashid,,Indian National Congress,"3,40,575",Thanga Tamil Selvan,,All India Anna Dravida Munnetra Kazhagam,"3,34,273",6302
,34,Virudhunagar,GEN,Manickam Tagore,,Indian National Congress,"3,07,187",Vaiko,,Marumalarchi Dravida Munnetra Kazhagam,"2,91,423",15764
,35,Ramanathapuram,GEN,J. K. Rithesh,,Dravida Munnetra Kazhagam,"2,94,945",Sathiamoorthy V,,All India Anna Dravida Munnetra Kazhagam,"2,25,030",69915
,36,Thoothukkudi,GEN,S. R. Jeyadurai,,Dravida Munnetra Kazhagam,"3,11,017",Cynthia Pandian,,All India Anna Dravida Munnetra Kazhagam,"2,34,368",76649
,37,Tenkasi,GEN,P. Lingam,,Communist Party of India,"2,81,174",Vellaipandi G,,Indian National Congress,"2,46,497",34677
,38,Tirunelveli,GEN,S. S. Ramasubbu,,Indian National Congress,"2,74,932",K Annamalai,,All India Anna Dravida Munnetra Kazhagam,"2,53,629",21303
,39,Kanyakumari,GEN,J. Helen Davidson,,Dravida Munnetra Kazhagam,"3,20,161",Pon Radhakrishnan,,Bharatiya Janata Party,"2,54,474",65687
Tripura,1,Tripura West,GEN,Khagen Das,,Communist Party of India (Marxist),"5,63,799",Sudip Roy Barman,,Indian National Congress,"3,15,250","2,48,549"
,2,Tripura East,(ST),Baju Ban Riyan,,Communist Party of India (Marxist),"5,21,084",Diba Chandra Hrangkhawl,,Indian National Congress,"2,25,503","2,95,581"
Uttar Pradesh,1,Saharanpur,GEN,Jagdish Singh Rana,,Bahujan Samaj Party,"3,54,807",Rasheed Masood,,Samajwadi Party,"2,69,934",84873
,2,Kairana,GEN,Begum Tabassum Hasan,,Bahujan Samaj Party,"2,83,259",Hukum Singh,,Bharatiya Janata Party,"2,60,796",22463
,3,Muzaffarnagar,GEN,Kadir Rana,,Bahujan Samaj Party,"2,75,318",Anuradha Choudhary,,Rashtriya Lok Dal,"2,54,720",20598
,4,Bijnor,GEN,Sanjay Singh Chauhan,,Rashtriya Lok Dal,"2,44,587",Shahid Siddiqui,,Bahujan Samaj Party,"2,16,157",28430
,5,Nagina,(SC),Yashvir Singh,,Samajwadi Party,"2,34,815",Ram Kishan Singh,,Bahujan Samaj Party,"1,75,127",59688
,6,Moradabad,GEN,Mohammad Azharuddin,,Indian National Congress,"3,01,283",Kunwar Sarvesh Kumar Singh,,Bharatiya Janata Party,"2,52,176",49107
,7,Rampur,GEN,Jaya Prada,,Samajwadi Party,"2,30,724",Begum Noor Bano,,Indian National Congress,"1,99,793",30931
,8,Sambhal,GEN,Shafiqur Rahman Barq,,Bahujan Samaj Party,"2,07,422",Iqbal Mehmood,,Samajwadi Party,"1,93,958",13464
,9,Amroha,GEN,Devendra Nagpal,,Rashtriya Lok Dal,"2,83,182",Mehboob Ali,,Samajwadi Party,"1,91,099",92083
,10,Meerut,GEN,Rajendra Agrawal,,Bharatiya Janata Party,"2,32,137",Malook Nagar,,Bahujan Samaj Party,"1,84,991",47146
,11,Baghpat,GEN,Ajit Singh,,Rashtriya Lok Dal,"2,38,638",Mukesh Sharma,,Bahujan Samaj Party,"1,75,611",63027
,12,Ghaziabad,GEN,Rajnath Singh,,Bharatiya Janata Party,"3,59,637",Surendra Prakash Goel,,Indian National Congress,"2,68,956",90681
,13,Gautam Buddh Nagar,GEN,Surendra Singh Nagar,,Bahujan Samaj Party,"2,45,613",Mahesh Sharma,,Bharatiya Janata Party,"2,29,709",15904
,14,Bulandshahr,(SC),Kamlesh Balmiki,,Samajwadi Party,"2,36,257",Ashok Kumar Pradhan,,Bharatiya Janata Party,"1,70,192",66065
,15,Aligarh,GEN,Raj Kumari Chauhan,,Bahujan Samaj Party,"1,93,444",Zafar Alam,,Samajwadi Party,"1,76,887",16557
,16,Hathras,(SC),Sarika Singh,,Rashtriya Lok Dal,"2,47,927",Rajendra Kumar,,Bahujan Samaj Party,"2,11,075",36852
,17,Mathura,GEN,Jayant Chaudhary,,Rashtriya Lok Dal,"3,79,870",Shyam Sunder Sharma,,Bahujan Samaj Party,"2,10,257","1,69,613"
,18,Agra,(SC),Ram Shankar Katheria,,Bharatiya Janata Party,"2,03,697",Kunwar Chand,,Bahujan Samaj Party,"1,93,982",9715
,19,Fatehpur Sikri,GEN,Seema Upadhyay,,Bahujan Samaj Party,"2,09,466",Raj Babbar,,Indian National Congress,"1,99,530",9936
,20,Firozabad,GEN,Akhilesh Yadav,,Samajwadi Party,"2,87,011",S. P. Singh Baghel,,Bahujan Samaj Party,"2,19,710",67301
,21,Mainpuri,GEN,Mulayam Singh Yadav,,Samajwadi Party,"3,92,308",Vinay Shakya,,Bahujan Samaj Party,"2,19,239","1,73,069"
,22,Etah,GEN,Kalyan Singh,,Independent,"2,75,717",Devendra Singh Yadav,,Bahujan Samaj Party,"1,47,449","1,28,268"
,23,Badaun,GEN,Dharmendra Yadav,,Samajwadi Party,"2,33,744",Dharam Yadav,,Bahujan Samaj Party,"2,01,202",32542
,24,Aonla,GEN,Maneka Gandhi,,Bharatiya Janata Party,"2,16,503",Dharmendra Kashyap,,Samajwadi Party,"2,08,822",7681
,25,Bareilly,GEN,Praveen Singh Aron,,Indian National Congress,"2,20,976",Santosh Kumar Gangwar,,Bharatiya Janata Party,"2,11,638",9338
,26,Pilibhit,GEN,Varun Gandhi,,Bharatiya Janata Party,"4,19,539",V M Singh,,Indian National Congress,"1,38,038","2,81,501"
,27,Shahjahanpur,(SC),Mithlesh Kumar,,Samajwadi Party,"2,57,033",Sunita Singh,,Bahujan Samaj Party,"1,86,454",70579
,28,Kheri,GEN,Zafar Ali Naqvi,,Indian National Congress,"1,84,982",Iliyas Azmi,,Bahujan Samaj Party,"1,76,205",8777
,29,Dhaurahra,GEN,Jitin Prasada,,Indian National Congress,"3,91,391",Rajesh Verma,,Bahujan Samaj Party,"2,06,882","1,84,509"
,30,Sitapur,GEN,Kaisar Jahan,,Bahujan Samaj Party,"2,41,106",Mahendra Singh Verma,,Samajwadi Party,"2,21,474",19632
,31,Hardoi,(SC),Usha Verma,,Samajwadi Party,"2,94,030",Ram Kumar Kuril,,Bahujan Samaj Party,"2,01,095",92935
,32,Misrikh,(SC),Ashok Kumar Rawat,,Bahujan Samaj Party,"2,07,627",Shyam Prakash,,Samajwadi Party,"1,84,335",23292
,33,Unnao,GEN,Annu Tandon,,Indian National Congress,"4,75,476",Arun Shankar Shukla,,Bahujan Samaj Party,"1,73,384","3,02,092"
,34,Mohanlalganj,(SC),Sushila Saroj,,Samajwadi Party,"2,56,367",Jai Prakash Rawat,,Bahujan Samaj Party,"1,79,772",76595
,35,Lucknow,GEN,Lalji Tandon,,Bharatiya Janata Party,"2,04,028",Rita Bahuguna Joshi,,Indian National Congress,"1,63,127",40901
,36,Rae Bareli,GEN,Sonia Gandhi,,Indian National Congress,"4,81,490",R. S. Kushwaha,,Bahujan Samaj Party,"1,09,325","3,72,165"
,37,Amethi,GEN,Rahul Gandhi,,Indian National Congress,"4,64,195",Asheesh Shukla,,Bahujan Samaj Party,93997,"3,70,198"
,38,Sultanpur,GEN,Sanjaya Sinh,,Indian National Congress,"3,00,411",Mohammad Tahir,,Bahujan Samaj Party,"2,01,632",98779
,39,Pratapgarh,GEN,Ratna Singh,,Indian National Congress,"1,69,137",Shivakant Ojha,,Bahujan Samaj Party,"1,39,358",29779
,40,Farrukhabad,GEN,Salman Khurshid,,Indian National Congress,"1,69,351",Naresh Chandra Agrawal,,Bahujan Samaj Party,"1,42,152",27199
,41,Etawah,(SC),Premdas Katheria,,Samajwadi Party,"2,78,776",Gaurishanker,,Bahujan Samaj Party,"2,32,030",46746
,42,Kannauj,GEN,Akhilesh Yadav,,Samajwadi Party,"3,37,751",Mahesh Chandra Verma,,Bahujan Samaj Party,"2,21,887","1,15,864"
,43,Kanpur Urban,GEN,Sriprakash Jaiswal,,Indian National Congress,"2,14,988",Satish Mahana,,Bharatiya Janata Party,"1,96,082",18906
,44,Akbarpur,GEN,Raja Ram Pal,,Indian National Congress,"1,92,549",Anil Shukla Warsi,,Bahujan Samaj Party,"1,60,506",32043
,45,Jalaun,(SC),Ghanshyam Anuragi,,Samajwadi Party,"2,83,023",Tilak Chandra Ahirwar,,Bahujan Samaj Party,"2,71,614",11409
,46,Jhansi,GEN,Pradeep Jain Aditya,,Indian National Congress,"2,52,712",Ramesh Kumar Sharma,,Bahujan Samaj Party,"2,05,042",47670
,47,Hamirpur,GEN,Vijay Bahadur Singh,,Bahujan Samaj Party,"1,99,143",Siddha Gopal Sahu,,Indian National Congress,"1,73,641",25502
,48,Banda,GEN,R. K. Singh Patel,,Samajwadi Party,"2,40,948",Bhairon Prasad Mishra,,Bahujan Samaj Party,"2,06,355",34593
,49,Fatehpur,GEN,Rakesh Sachan,,Samajwadi Party,"2,18,953",Mahendra Prasad Nishad,,Bahujan Samaj Party,"1,66,725",52228
,50,Kaushambi,(SC),Shailendra Kumar,,Samajwadi Party,"2,46,501",Girish Chandra Pasi,,Bahujan Samaj Party,"1,90,712",55789
,51,Phulpur,GEN,Kapil Muni Karwariya,,Bahujan Samaj Party,"1,67,542",Shyama Charan Gupta,,Samajwadi Party,"1,52,964",14578
,52,Allahabad,GEN,Rewati Raman Singh,,Samajwadi Party,"2,09,431",Ashok Kumar Bajpai,,Bahujan Samaj Party,"1,74,511",34920
,53,Barabanki,(SC),P. L. Punia,,Indian National Congress,"3,28,418",Ram Sagar Rawat,,Samajwadi Party,"1,60,505","1,67,913"
,54,Faizabad,GEN,Nirmal Khatri,,Indian National Congress,"2,11,543",Mitrasen Yadav,,Samajwadi Party,"1,57,315",54228
,55,Ambedkar Nagar,GEN,Rakesh Pandey,,Bahujan Samaj Party,"2,59,487",Shankhlal Majhi,,Samajwadi Party,"2,36,751",22736
,56,Bahraich,(SC),Kamal Kishor,,Indian National Congress,"1,60,005",Lal Mani Prasad,,Bahujan Samaj Party,"1,21,052",38953
,57,Kaiserganj,GEN,Brij Bhushan Sharan Singh,,Samajwadi Party,"1,96,063",Surendra Nath Awasthi,,Bahujan Samaj Party,"1,23,864",72199
,58,Shrawasti,GEN,Vinay Kumar Pandey,,Indian National Congress,"2,01,556",Rizwan Zaheer,,Bahujan Samaj Party,"1,59,527",42029
,59,Gonda,GEN,Beni Prasad Verma,,Indian National Congress,"1,55,675",Kirti Vardhan Singh,,Bahujan Samaj Party,"1,32,000",23675
,60,Domariyaganj,GEN,Jagdambika Pal,,Indian National Congress,"2,29,872",Jai Pratap Singh,,Bharatiya Janata Party,"1,53,306",76566
,61,Basti,GEN,Arvind Kumar Chaudhary,,Bahujan Samaj Party,"2,68,666",Raj Kishor Singh,,Samajwadi Party,"1,63,456","1,05,210"
,62,Sant Kabir Nagar,GEN,Bhishma Shankar Tiwari,,Bahujan Samaj Party,"2,11,043",Sharad Tripathi,,Bharatiya Janata Party,"1,81,547",29496
,63,Maharajganj,GEN,Harsh Vardhan,,Indian National Congress,"3,05,474",Ganesh Shanker Pandey,,Bahujan Samaj Party,"1,81,846","1,23,628"
,64,Gorakhpur,GEN,Yogi Adityanath,,Bharatiya Janata Party,"4,03,156",Vinay Shankar Tiwari,,Bahujan Samaj Party,"1,82,885","2,20,271"
,65,Kushi Nagar,GEN,R. P. N. Singh,,Indian National Congress,"2,23,954",Swami Prasad Maurya,,Bahujan Samaj Party,"2,02,860",21094
,66,Deoria,GEN,Gorakh Prasad Jaiswal,,Bahujan Samaj Party,"2,19,889",Prakash Mani Tripathi,,Bharatiya Janata Party,"1,78,110",41779
,67,Bansgaon,(SC),Kamlesh Paswan,,Bharatiya Janata Party,"2,23,011",Shree Nath Ji,,Bahujan Samaj Party,"1,70,224",52787
,68,Lalganj,(SC),Bali Ram,,Bahujan Samaj Party,"2,07,998",Neelam Sonkar,,Bharatiya Janata Party,"1,68,050",39948
,69,Azamgarh,GEN,Ramakant Yadav,,Bharatiya Janata Party,"2,47,648",Akbar Ahmad Dumpy,,Bahujan Samaj Party,"1,98,609",49039
,70,Ghosi,GEN,Dara Singh Chauhan,,Bahujan Samaj Party,"2,20,695",Arshad Jamal Ansari,,Samajwadi Party,"1,59,750",60945
,71,Salempur,GEN,Ramashankar Rajbhar,,Bahujan Samaj Party,"1,75,088",Bhola Pandey,,Indian National Congress,"1,56,783",18305
,72,Ballia,GEN,Neeraj Shekhar,,Samajwadi Party,"2,76,649",Sangram Singh Yadav,,Bahujan Samaj Party,"2,04,094",72555
,73,Jaunpur,GEN,Dhananjay Singh,,Bahujan Samaj Party,"3,02,618",Parasnath Yadav,,Samajwadi Party,"2,22,267",80351
,74,Machhlishahr,(SC),Tufani Saroj,,Samajwadi Party,"2,23,152",Kamla Kant Gautam,,Bahujan Samaj Party,"1,98,846",24306
,75,Ghazipur,GEN,Radhe Mohan Singh,,Samajwadi Party,"3,79,233",Afzal Ansari,,Bahujan Samaj Party,"3,09,924",69309
,76,Chandauli,GEN,Ramkishun,,Samajwadi Party,"1,80,114",Kailash Nath Singh Yadav,,Bahujan Samaj Party,"1,79,655",459
,77,Varanasi,GEN,Murli Manohar Joshi,,Bharatiya Janata Party,"2,03,122",Mukhtar Ansari,,Bahujan Samaj Party,"1,85,911",17211
,78,Bhadohi,GEN,Gorakh Nath Pandey,,Bahujan Samaj Party,"1,95,808",Chhotelal Bind,,Samajwadi Party,"1,82,845",12963
,79,Mirzapur,GEN,Bal Kumar Patel,,Samajwadi Party,"2,18,898",Anil Kumar Maurya,,Bahujan Samaj Party,"1,99,216",19682
,80,Robertsganj,(SC),Pakaudi Lal Kol,,Samajwadi Party,"2,16,478",Ram Chandra Tyagi,,Bahujan Samaj Party,"1,66,219",50259
Uttarakhand,1,Tehri Garhwal,GEN,Vijay Bahuguna,,Indian National Congress,"2,63,083",Jaspal Rana,,Bharatiya Janata Party,"2,10,144",52939
,2,Garhwal,GEN,Satpal Maharaj,,Indian National Congress,"2,36,949",Tejpal Singh Rawat,,Bharatiya Janata Party,"2,19,552",17397
,3,Almora,(SC),Pradeep Tamta,,Indian National Congress,"2,00,824",Ajay Tamta,,Bharatiya Janata Party,"1,93,874",6950
,4,Nainitalï¿½ï¿½ï¿½Udhamsin,GEN,K. C. Singh Baba,,Indian National Congress,"3,21,377",Bachi Singh Rawat,,Bharatiya Janata Party,"2,32,965",88412
,5,Haridwar,GEN,Harish Rawat,,Indian National Congress,"3,32,235",Swami Yatindranand Giri,,Bharatiya Janata Party,"1,27,412","2,04,823"
West Bengal,1,Cooch Behar,(SC),Nripendra Nath Roy,,All India Forward Bloc,"5,00,677",Arghya Roy Pradhan,,All India Trinamool Congress,"4,66,928",33749
,2,Alipurduars,(SC),Manohar Tirkey,,Revolutionary Socialist Party,"3,84,890",Paban Kumar Lakra,,All India Trinamool Congress,"2,72,068","1,12,822"
,3,Jalpaiguri,(SC),Mahendra Kumar Roy,,Communist Party of India (Marxist),"4,69,613",Sukhbilas Barma,,Indian National Congress,"3,81,242",88371
,4,Darjeeling,GEN,Jaswant Singh,,Bharatiya Janata Party,"4,97,649",Jibesh Sarkar,,Communist Party of India (Marxist),"2,44,360","2,53,289"
,5,Raiganj,GEN,Deepa Dasmunsi,,Indian National Congress,"4,51,776",Bireswar Lahiri,,Communist Party of India (Marxist),"3,46,573","1,05,203"
,6,Balurghat,GEN,Prasanta Kumar Majumdar,,Revolutionary Socialist Party,"3,88,444",Biplab Mitra,,All India Trinamool Congress,"3,83,339",5105
,7,Maldaha Uttar,GEN,Mausam Noor,,Indian National Congress,"4,40,264",Sailen Sarkar,,Communist Party of India (Marxist),"3,80,123",60141
,8,Maldaha Dakshin,GEN,Abu Hasem Khan Choudhury,,Indian National Congress,"4,43,377",Abdur Razzaque,,Communist Party of India (Marxist),"3,07,097","1,36,280"
,9,Jangipur,GEN,Pranab Mukherjee,,Indian National Congress,"5,06,749",Mriganka Sekhar Bhattacharya,,Communist Party of India (Marxist),"3,78,600","1,28,149"
,10,Baharampur,GEN,Adhir Ranjan Chowdhury,,Indian National Congress,"5,41,920",Promothes Mukherjee,,Revolutionary Socialist Party,"3,54,943","1,86,977"
,11,Murshidabad,GEN,Abdul Mannan Hossain,,Indian National Congress,"4,96,348",Anisur Rahman Sarkar,,Communist Party of India (Marxist),"4,60,701",35647
,12,Krishnanagar,GEN,Tapas Paul,,All India Trinamool Congress,"4,43,679",Jyotirmoyee Sikdar,,Communist Party of India (Marxist),"3,66,293",77386
,13,Ranaghat,(SC),Sucharu Ranjan Haldar,,All India Trinamool Congress,"5,75,058",Basudeb Barman,,Communist Party of India (Marxist),"4,73,235","1,01,823"
,14,Bangaon,(SC),Gobinda Chandra Naskar,,All India Trinamool Congress,"5,46,596",Asim Bala,,Communist Party of India (Marxist),"4,53,770",92826
,15,Barrackpur,GEN,Dinesh Trivedi,,All India Trinamool Congress,"4,28,699",Tarit Baran Topdar,,Communist Party of India (Marxist),"3,72,675",56024
,16,Dum Dum,GEN,Saugata Roy,,All India Trinamool Congress,"4,58,988",Amitava Nandy,,Communist Party of India (Marxist),"4,38,510",20478
,17,Barasat,GEN,Kakoli Ghosh Dastidar,,All India Trinamool Congress,"5,22,530",Sudin Chattopadhyay,,All India Forward Bloc,"3,99,629","1,22,901"
,18,Basirhat,GEN,Haji Nurul Islam,,All India Trinamool Congress,"4,79,650",Ajay Chakraborty,,Communist Party of India,"4,19,267",60383
,19,Jaynagar,(SC),Tarun Mandal,,Socialist Unity Centre of India (C),"4,46,200",Nimai Barman,,Revolutionary Socialist Party,"3,92,495",53705
,20,Mathurapur,(SC),Choudhury Mohan Jatua,,All India Trinamool Congress,"5,65,505",Animesh Naskar,,Communist Party of India (Marxist),"4,35,542","1,29,963"
,21,Diamond Harbour,GEN,Somen Mitra,,All India Trinamool Congress,"5,64,612",Samik Lahiri,,Communist Party of India (Marxist),"4,12,923","1,51,689"
,22,Jadavpur,GEN,Kabir Suman,,All India Trinamool Congress,"5,40,667",Sujan Chakraborty,,Communist Party of India (Marxist),"4,84,400",56267
,23,Kolkata Dakshin,GEN,Mamata Banerjee,,All India Trinamool Congress,"5,76,045",Rabin Deb,,Communist Party of India (Marxist),"3,56,474","2,19,571"
,24,Kolkata Uttar,GEN,Sudip Bandyopadhyay,,All India Trinamool Congress,"4,60,646",Mohammed Salim,,Communist Party of India (Marxist),"3,51,368","1,09,278"
,25,Howrah,GEN,Ambica Banerjee,,All India Trinamool Congress,"4,77,449",Swadesh Chakraborty,,Communist Party of India (Marxist),"4,40,057",37392
,26,Uluberia,GEN,Sultan Ahmed,,All India Trinamool Congress,"5,14,193",Hannan Mollah,,Communist Party of India (Marxist),"4,15,257",98936
,27,Srerampur,GEN,Kalyan Banerjee,,All India Trinamool Congress,"5,69,725",Santasri Chatterjee,,Communist Party of India (Marxist),"4,32,535","1,37,190"
,28,Hooghly,GEN,Ratna De,,All India Trinamool Congress,"5,74,022",Rupchand Pal,,Communist Party of India (Marxist),"4,92,499",81523
,29,Arambagh,(SC),Sakti Mohan Malik,,Communist Party of India (Marxist),"6,30,254",Sambhu Nath Malik,,Indian National Congress,"4,28,696","2,01,558"
,30,Tamluk,GEN,Suvendu Adhikari,,All India Trinamool Congress,"6,37,664",Lakshman Chandra Seth,,Communist Party of India (Marxist),"4,64,706","1,72,958"
,31,Kanthi,GEN,Sisir Adhikari,,All India Trinamool Congress,"6,06,712",Prasanta Pradhan,,Communist Party of India (Marxist),"4,77,609","1,29,103"
,32,Ghatal,GEN,Gurudas Dasgupta,,Communist Party of India,"6,25,923",Noor Alam Chowdhury,,All India Trinamool Congress,"4,78,739","1,47,184"
,33,Jhargram,(ST),Pulin Bihari Baske,,Communist Party of India (Marxist),"5,45,231",Amrit Hansda,,Indian National Congress,"2,52,886","2,92,345"
,34,Medinipur,GEN,Prabodh Panda,,Communist Party of India,"4,93,021",Dipak Kumar Ghosh,,All India Trinamool Congress,"4,45,004",48017
,35,Purulia,GEN,Narahari Mahato,,All India Forward Bloc,"3,99,201",Santiram Mahato,,Indian National Congress,"3,79,900",19301
,36,Bankura,GEN,Basudeb Acharia,,Communist Party of India (Marxist),"4,69,223",Subrata Mukherjee,,Indian National Congress,"3,61,421","1,07,802"
,37,Bishnupur,(SC),Susmita Bauri,,Communist Party of India (Marxist),"5,41,075",Seuli Saha,,All India Trinamool Congress,"4,11,709","1,29,366"
,38,Bardhaman Purba,(SC),Anup Kumar Saha,,Communist Party of India (Marxist),"5,31,987",Ashoke Biswas,,All India Trinamool Congress,"4,72,568",59419
