State,Parliamentary Constituency,,,Winner,,,,Runner-up,,,,Margin
,No.,Name,Type,Candidate,Party,,Votes,Candidate,Party,,Votes,
,11,Bhatinda,(SC),Paramjit Kaur Gulshan,,Shiromani Akali Dal,"3,23,394",Kaushalya Chaman Bhaura,,Communist Party of India,"2,60,752","62,642"
,12,Faridkot,GEN,Sukhbir Singh Badal,,Shiromani Akali Dal,"4,75,928",Karan Kaur Brar,,Indian National Congress,"3,40,649","1,35,279"
,13,Ferozepur,GEN,Zora Singh Maan,,Shiromani Akali Dal,"3,57,102",Jagmeet Singh Brar,,Indian National Congress,"3,45,563","11,539"
Rajasthan,1,Ganganagar,(SC),Nihalchand Meghwal,,Bharatiya Janata Party,"3,31,475",Bharat Ram Meghwal,,Indian National Congress,"3,24,082","7,393"
,2,Bikaner,GEN,Dharmendra,,Bharatiya Janata Party,"5,17,802",Rameshwar Lal Dudi,,Indian National Congress,"4,60,627","57,175"
,3,Churu,GEN,Ram Singh Kaswan,,Bharatiya Janata Party,"4,00,718",Balram Jakhar,,Indian National Congress,"3,70,864","29,854"
,4,Jhunjhunu,GEN,Sis Ram Ola,,Indian National Congress,"2,74,168",Santosh Ahlawat,,Bharatiya Janata Party,"2,50,813","23,355"
,5,Sikar,GEN,Subhash Maharia,,Bharatiya Janata Party,"3,67,546",Narayan Singh,,Indian National Congress,"3,12,863","54,683"
,6,Jaipur,GEN,Girdhari Lal Bhargava,,Bharatiya Janata Party,"4,80,730",Pratap Singh Khachariyawas,,Indian National Congress,"3,73,544","1,07,186"
,7,Dausa,GEN,Sachin Pilot,,Indian National Congress,"3,69,935",Kartar Singh Bhadana,,Bharatiya Janata Party,"2,55,070","1,14,865"
,8,Alwar,GEN,Karan Singh Yadav,,Indian National Congress,"2,46,833",Mahant Chandnath,,Bharatiya Janata Party,"2,38,462","8,371"
,9,Bharatpur,GEN,Vishvendra Singh,,Bharatiya Janata Party,"3,19,904",Ved Prakash,,Indian National Congress,"2,08,555","1,11,349"
,10,Bayana,(SC),Ramswaroop Koli,,Bharatiya Janata Party,"2,65,051",Mahendra Singh,,Indian National Congress,"2,05,427","59,624"
,11,Sawai Madhopur,(ST),Namo Narain Meena,,Indian National Congress,"3,67,553",Jaskaur Meena,,Bharatiya Janata Party,"2,56,390","1,11,163"
,12,Ajmer,GEN,Rasa Singh Rawat,,Bharatiya Janata Party,"3,14,788",Haji Habibur Rehman,,Indian National Congress,"1,86,812","1,27,976"
,13,Tonk,(SC),Kailash Meghwal,,Bharatiya Janata Party,"3,15,717",Nand Kishore Bairwa,,Indian National Congress,"2,57,205","58,512"
,14,Kota,GEN,Raghuveer Singh Koshal,,Bharatiya Janata Party,"2,98,314",Hari Mohan Sharma,,Indian National Congress,"2,26,536","71,778"
,15,Jhalawar,GEN,Dushyant Singh,,Bharatiya Janata Party,"3,03,845",Sanjay Gurjar,,Indian National Congress,"2,22,266","81,579"
,16,Banswara,(ST),Dhan Singh Rawat,,Bharatiya Janata Party,"2,69,239",Prabhulal Rawat,,Indian National Congress,"2,47,556","21,683"
,17,Salumber,(ST),Mahaveer Bhagora,,Bharatiya Janata Party,"2,81,659",Bheru Lal Meena,,Indian National Congress,"2,56,885","24,774"
,18,Udaipur,GEN,Kiran Maheshwari,,Bharatiya Janata Party,"3,98,059",Girija Vyas,,Indian National Congress,"3,23,184","74,875"
,19,Chittorgarh,GEN,Shrichand Kriplani,,Bharatiya Janata Party,"3,75,385",Vishwa Vijay Singh,,Indian National Congress,"2,39,615","1,35,770"
,20,Bhilwara,GEN,V. P. Singh Badnore,,Bharatiya Janata Party,"3,17,292",Kailash Vyas,,Indian National Congress,"2,56,640","60,652"
,21,Pali,GEN,Pusp Jain,,Bharatiya Janata Party,"2,64,114",Surendra Kumar Surana,,Indian National Congress,"2,00,876","63,238"
,22,Jalore,(SC),Bangaru Susheela,,Bharatiya Janata Party,"3,21,255",Buta Singh,,Indian National Congress,"2,82,063","39,192"
,23,Barmer,GEN,Manvendra Singh,,Bharatiya Janata Party,"6,31,851",Sonaram Choudhary,,Indian National Congress,"3,59,963","2,71,888"
,24,Jodhpur,GEN,Jaswant Singh Bishnoi,,Bharatiya Janata Party,"4,34,352",Badri Ram Jakhar,,Indian National Congress,"3,91,857","42,495"
,25,Nagaur,GEN,Bhanwar Singh Dangawas,,Bharatiya Janata Party,"2,84,657",Ram Raghunath Choudhary,,Indian National Congress,"2,14,030","70,627"
Sikkim,1,Sikkim,GEN,Nakul Das Rai,,Sikkim Democratic Front,"1,53,409",Biraj Adhikari,,Indian National Congress,"60,258","93,151"
Tamil Nadu,1,Madras North,GEN,C. Kuppusami,,Dravida Munnetra Kazhagam,"5,70,122",Sukumar Nambiar. M N,,Bharatiya Janata Party,"3,16,583","2,53,539"
,2,Madras Central,GEN,Dayanidhi Maran,,Dravida Munnetra Kazhagam,"3,16,329",Balaganga N,,All India Anna Dravida Munnetra Kazhagam,"1,82,151","1,34,178"
,3,Madras South,GEN,T. R. Baalu,,Dravida Munnetra Kazhagam,"5,64,578",Bader Sayeed,,All India Anna Dravida Munnetra Kazhagam,"3,43,838","2,20,740"
,4,Sriperumbudur,(SC),A. Krishnaswamy,,Dravida Munnetra Kazhagam,"5,17,617",P. Venugopal,,All India Anna Dravida Munnetra Kazhagam,"2,82,271","2,35,346"
,5,Chengalpattu,GEN,A. K. Moorthy,,Pattali Makkal Katchi,"4,31,643",K.N. Ramachandra,,All India Anna Dravida Munnetra Kazhagam,"2,82,919","1,48,724"
,6,Arakkonam,GEN,R. Velu,,Pattali Makkal Katchi,"3,86,911",Shanmugam N.,,All India Anna Dravida Munnetra Kazhagam,"2,84,715","1,02,196"
,7,Vellore,GEN,K. M. Kader Mohideen,,Dravida Munnetra Kazhagam,"4,36,642",Santhanam. A,,All India Anna Dravida Munnetra Kazhagam,"2,58,032","1,78,610"
,8,Tirupattur,GEN,D. Venugopal,,Dravida Munnetra Kazhagam,"4,53,786",Subramani. K. G,,All India Anna Dravida Munnetra Kazhagam,"2,72,884","1,80,902"
,9,Vandavasi,GEN,Gingee N. Ramachandran,,Marumalarchi Dravida Munnetra Kazhagam,"3,94,903",R Rajalakshmi,,All India Anna Dravida Munnetra Kazhagam,"2,43,470","1,51,433"
,10,Tindivanam,GEN,K. Dhanaraju,,Pattali Makkal Katchi,"3,67,849",Arunmozhithevan. A,,All India Anna Dravida Munnetra Kazhagam,"2,76,685","91,164"
,11,Cuddalore,GEN,K. Venkatapathy,,Dravida Munnetra Kazhagam,"4,00,059",Rajendran. R,,All India Anna Dravida Munnetra Kazhagam,"2,68,707","1,31,352"
,12,Chidambaram,(SC),E. Ponnuswamy,,Pattali Makkal Katchi,"3,43,424",Thol. Thirumavalavan,,Janata Dal (United),"2,55,773","87,651"
,13,Dharmapuri,GEN,R. Senthil,,Pattali Makkal Katchi,"3,97,540",P. D. Elangovan,,Bharatiya Janata Party,"1,81,450","2,16,090"
,14,Krishnagiri,GEN,E. G. Sugavanam,,Dravida Munnetra Kazhagam,"4,03,297",Nanje Gowdu. K,,All India Anna Dravida Munnetra Kazhagam,"2,84,075","1,19,222"
,15,Rasipuram,(SC),K. Rani,,Indian National Congress,"3,84,170",Anbalagan. S,,All India Anna Dravida Munnetra Kazhagam,"2,49,637","1,34,533"
,16,Salem,GEN,K. V. Thangkabalu,,Indian National Congress,"4,44,591",Rajasekaran. A,,All India Anna Dravida Munnetra Kazhagam,"2,68,964","1,75,627"
,17,Tiruchengode,GEN,Subbulakshmi Jagadeesan,,Dravida Munnetra Kazhagam,"5,01,569",Edappadi K. Palaniswami,,All India Anna Dravida Munnetra Kazhagam,"3,22,172","1,79,397"
,18,Nilgiris,GEN,R. Prabhu,,Indian National Congress,"4,94,121",M Master Mathan,,Bharatiya Janata Party,"2,57,619","2,36,502"
,19,Gobichettipalayam,GEN,E. V. K. S. Elangovan,,Indian National Congress,"4,26,826",N. R Govindarajar,,All India Anna Dravida Munnetra Kazhagam,"2,12,349","2,14,477"
,20,Coimbatore,GEN,K. Subbarayan,,Communist Party of India,"5,04,981",C. P. Radhakrishnan,,Bharatiya Janata Party,"3,40,476","1,64,505"
,21,Pollachi,(SC),C. Krishnan,,Marumalarchi Dravida Munnetra Kazhagam,"3,64,988",Murugan. G,,All India Anna Dravida Munnetra Kazhagam,"2,44,067","1,20,921"
,22,Palani,GEN,S. K. Kharventhan,,Indian National Congress,"4,48,900",Kishore Kumar. K,,All India Anna Dravida Munnetra Kazhagam,"2,17,407","2,31,493"
,23,Dindigul,GEN,N. S. V. Chitthan,,Indian National Congress,"4,07,116",Jeyaraman. M,,All India Anna Dravida Munnetra Kazhagam,"2,51,945","1,55,171"
,24,Madurai,GEN,P. Mohan,,Communist Party of India (Marxist),"4,14,433",A. K. Bose,,All India Anna Dravida Munnetra Kazhagam,"2,81,593","1,32,840"
,25,Periyakulam,GEN,J. M. Aaroon Rashid,,Indian National Congress,"3,46,851",T. T. V. Dhinakaran,,All India Anna Dravida Munnetra Kazhagam,"3,25,696","21,155"
,26,Karur,GEN,K. C. Palanisamy,,Dravida Munnetra Kazhagam,"4,50,407",Palanichamy Raja. N,,All India Anna Dravida Munnetra Kazhagam,"2,59,531","1,90,876"
,27,Tiruchirappalli,GEN,L. Ganesan,,Marumalarchi Dravida Munnetra Kazhagam,"4,50,907",M. Paranjothi,,All India Anna Dravida Munnetra Kazhagam,"2,34,182","2,16,725"
,28,Perambalur,(SC),A. Raja,,Dravida Munnetra Kazhagam,"3,89,708",M. Sundaram,,All India Anna Dravida Munnetra Kazhagam,"2,36,375","1,53,333"
,29,Mayiladuthurai,GEN,Mani Shankar Aiyar,,Indian National Congress,"4,11,160",O. S. Manian,,All India Anna Dravida Munnetra Kazhagam,"2,15,469","1,95,691"
,30,Nagapattinam,(SC),A. K. S. Vijayan,,Dravida Munnetra Kazhagam,"4,63,389",Archunan. P J,,All India Anna Dravida Munnetra Kazhagam,"2,47,166","2,16,223"
,31,Thanjavur,GEN,S. S. Palanimanickam,,Dravida Munnetra Kazhagam,"4,00,986",Thangamuthu. K,,All India Anna Dravida Munnetra Kazhagam,"2,81,838","1,19,148"
,32,Pudukkottai,GEN,S. Regupathy,,Dravida Munnetra Kazhagam,"4,66,133",Ravichandran. A,,All India Anna Dravida Munnetra Kazhagam,"3,09,637","1,56,496"
,33,Sivaganga,GEN,P. Chidambaram,,Indian National Congress,"4,00,393",Karuppiah. S P,,All India Anna Dravida Munnetra Kazhagam,"2,37,668","1,62,725"
,34,Ramanathapuram,GEN,M. S. K. Bhavani Rajenthiran,,Dravida Munnetra Kazhagam,"3,35,287",Murugesan. C,,All India Anna Dravida Munnetra Kazhagam,"2,25,337","1,09,950"
,35,Sivakasi,GEN,A. Ravichandran,,Marumalarchi Dravida Munnetra Kazhagam,"4,69,072",Kannan. P,,All India Anna Dravida Munnetra Kazhagam,"3,04,555","1,64,517"
,36,Tirunelveli,GEN,R. Dhanuskodi Athithan,,Indian National Congress,"3,70,127",Amirtha Ganesan R,,All India Anna Dravida Munnetra Kazhagam,"2,03,052","1,67,075"
,37,Tenkasi,(SC),M. Appadurai,,Communist Party of India,"3,48,000",S. Murugesan,,All India Anna Dravida Munnetra Kazhagam,"2,25,824","1,22,176"
,38,Tiruchendur,GEN,V. Radhika Selvi,,Dravida Munnetra Kazhagam,"3,94,484",Thamodaran. T,,All India Anna Dravida Munnetra Kazhagam,"2,12,803","1,81,681"
,39,Nagercoil,GEN,A. V. Bellarmin,,Communist Party of India (Marxist),"4,10,091",Pon Radhakrishnan,,Bharatiya Janata Party,"2,45,797","1,64,294"
Tripura,1,Tripura West,GEN,Khagen Das,,Communist Party of India (Marxist),"4,96,843",Nirmala Dasgupta,,Indian National Congress,"1,12,207","3,84,636"
,2,Tripura East,(ST),Baju Ban Riyan,,Communist Party of India (Marxist),"4,14,230",Pulin Bihari Dewan,,Bharatiya Janata Party,"1,03,494","3,10,736"
Uttar Pradesh,1,Bijnor,(SC),Munshiram Singh,,Rashtriya Lok Dal,"3,01,599",Ghan Shyam Chandr Kharwar,,Bahujan Samaj Party,"2,21,424","80,175"
,2,Amroha,GEN,Harish Nagpal,,Independent,"2,87,522",Mahmood Madani,,Rashtriya Lok Dal,"2,69,638","17,884"
,3,Moradabad,Gen,Shafiqur Rahman Barq,,Samajwadi Party,"2,18,079",Chandra Vijay Singh,,Bharatiya Janata Party,"1,82,239","35,840"
,4,Rampur,Gen,Jaya Prada,,Samajwadi Party,"2,89,390",Begum Noor Bano,,Indian National Congress,"2,039,16","85,474"
,5,Sambhal,Gen,Ram Gopal Yadav,,Samajwadi Party,"3,57,049",Tarannum Aqeel,,Bahujan Samaj Party,"1,58,988","1,98,061"
,6,Budaun,Gen,Saleem Iqbal Shervani,,Samajwadi Party,"2,65,713",Brijpal Singh Shakya,,Bharatiya Janata Party,"2,14,391","51,322"
,7,Aonla,Gen,Kunwar Sarvraj Singh,,Janata Dal (United),"1,53,322",Raj Veer Singh,,Samajwadi Party,"1,46,451","6,871"
,8,Bareilly,Gen,Santosh Gangwar,,Bharatiya Janata Party,"2,69,651",Akbar Ahmad Dumpy,,Bahujan Samaj Party,"2,10,007","59,644"
,9,Pilibhit,Gen,Maneka Gandhi,,Bharatiya Janata Party,"2,55,615",Satyapal Gangwar,,Samajwadi Party,"1,52,895","1,02,720"
,10,Shahjahanpur,Gen,Jitin Prasada,,Indian National Congress,"2,20,763",Rammurti Singh Verma,,Samajwadi Party,"1,38,931","81,832"
,11,Kheri,Gen,Ravi Prakash Verma,,Samajwadi Party,"2,24,602",Daud Ahmad,,Bahujan Samaj Party,"2,12,842","11,760"
,12,Shahabad,Gen,Iliyas Azmi,,Samajwadi Party,"2,10,171",Satya Dev Singh,,Bharatiya Janata Party,"1,63,802","46,369"
,13,Sitapur,Gen,Rajesh Verma,,Bahujan Samaj Party,"1,71,733",Mukhtar Anees,,Samajwadi Party,"1,66,499","5,234"
,14,Misrikh,(SC),Ashok Kumar Rawat,,Bahujan Samaj Party,"2,07,062",Sushila Saroj,,Samajwadi Party,"1,87,659","19,403"
,15,Hardoi,(SC),Usha Verma,,Samajwadi Party,"2,03,445",Shiv Prasad Verma,,Bahujan Samaj Party,"1,64,242","39,203"
,16,Lucknow,Gen,Atal Bihari Vajpayee,,Bharatiya Janata Party,"3,24,714",Madhu Gupta,,Samajwadi Party,"1,06,339","2,18,375"
,17,Mohanlalganj,(SC),Jai Prakash,,Samajwadi Party,"1,48,578",Radhe Lal,,Bahujan Samaj Party,"1,46,010","2,568"
,18,Unnao,GEN,Brajesh Pathak,,Bahujan Samaj Party,"1,78,366",Deepak Kumar,,Samajwadi Party,"1,60,605","17,761"
,19,Raebareli,GEN,Sonia Gandhi,,Indian National Congress,"3,78,107",Ashok Kumar Singh,,Samajwadi Party,"1,28,342","2,49,765"
,20,Pratapgarh,GEN,Akshay Pratap Singh,,Samajwadi Party,"2,38,137",Rajkumari Ratna Singh,,Indian National Congress,"1,68,865","69,272"
,21,Amethi,GEN,Rahul Gandhi,,Indian National Congress,"3,90,179",Chandra Parkash Mishra,,Bahujan Samaj Party,"99,326","2,90,853"
,22,Sultanpur,GEN,Mohammad Tahir Khan,,Bahujan Samaj Party,"2,61,564",Shailendra Pratap Singh,,Samajwadi Party,"1,59,754","1,01,810"
,23,Akbarpur,(SC),Mayawati,,Bahujan Samaj Party,"3,25,019",Shankh Lal Manjhi,,Samajwadi Party,"2,66,750","58,269"
,24,Faizabad,GEN,Mitrasen Yadav,,Bahujan Samaj Party,"2,07,285",Lallu Singh,,Bharatiya Janata Party,"1,73,799","33,486"
,25,Bara Banki,(SC),Kamla Prasad,,Bahujan Samaj Party,"1,96,370",Ram Sagar Rawat,,Samajwadi Party,"1,75,448","20,922"
,26,Kaiserganj,GEN,Beni Prasad Verma,,Samajwadi Party,"2,19,920",Arif Mohammad Khan,,Bharatiya Janata Party,"2,07,260","12,660"
,27,Bahraich,GEN,Rubab Sayda,,Samajwadi Party,"1,88,949",Bhagat Ram Mishra,,Bahujan Samaj Party,"1,62,615","26,334"
,28,Balrampur,GEN,Brij Bhushan Sharan Singh,,Bharatiya Janata Party,"2,70,941",Rizwan Zaheer,,Bahujan Samaj Party,"2,18,328","52,613"
,29,Gonda,GEN,Kirti Vardhan Singh,,Samajwadi Party,"2,51,947",Ghan Shyam Shukla,,Bharatiya Janata Party,"2,14,949","36,998"
,30,Basti,(SC),Lal Mani Prasad,,Bahujan Samaj Party,"1,55,223",Sriram Chauhan,,Bharatiya Janata Party,"1,29,849","25,374"
,31,Domariaganj,GEN,Mohammed Muqueem,,Bahujan Samaj Party,"2,02,544",Jagdambika Pal,,Indian National Congress,"1,49,642","52,902"
,32,Khalilabad,GEN,Bhalchandra Yadava,,Bahujan Samaj Party,"2,34,712",Bhishma Shankar Tiwari,,Samajwadi Party,"2,07,689","27,023"
,33,Bansgaon,(SC),Mahaveer Prasad,,Indian National Congress,"1,80,388",Sadal Prasad,,Bahujan Samaj Party,"1,63,947","16,441"
,34,Gorakhpur,GEN,Yogi Adityanath,,Bharatiya Janata Party,"3,53,647",Jamuna Prasad Nishad,,Samajwadi Party,"2,11,608","1,42,039"
,35,Maharajganj,GEN,Pankaj Choudhary,,Bharatiya Janata Party,"2,28,702",Akhilesh Singh,,Samajwadi Party,"1,63,903","64,799"
,36,Padrauna,GEN,Baleshwar Yadav,,National Loktantrik Party,"2,06,850",R. P. N. Singh,,Indian National Congress,"1,98,428","8,422"
,37,Deoria,GEN,Mohan Singh,,Samajwadi Party,"2,37,664",Prakash Mani Tripathi,,Bharatiya Janata Party,"1,85,438","52,226"
,38,Salempur,GEN,Harikeval Prasad,,Samajwadi Party,"1,95,570",Bhola Pandey,,Indian National Congress,"1,79,317","16,253"
,39,Ballia,GEN,Chandra Shekhar,,Samajwadi Janata Party (Rashtriya),"2,70,136",Kapildeo Yadav,,Bahujan Samaj Party,"1,89,082","81,054"
,40,Ghosi,GEN,Chandradeo Prasad Rajbhar,,Samajwadi Party,"2,01,468",Bal Krishna,,Bahujan Samaj Party,"1,80,456","21,012"
,41,Azamgarh,GEN,Ramakant Yadav,,Bahujan Samaj Party,"2,58,216",Durga Prasad Yadav,,Samajwadi Party,"2,51,248","6,968"
,42,Lalganj,(SC),Daroga Prasad Saroj,,Samajwadi Party,"2,83,473",Bali Ram,,Bahujan Samaj Party,"2,40,742","42,731"
,43,Machhlishahr,GEN,Umakant Yadav,,Bahujan Samaj Party,"2,37,438",Chandra Nath Singh,,Samajwadi Party,"1,82,056","55,382"
,44,Jaunpur,GEN,Parasnath Yadav,,Samajwadi Party,"2,19,614",Om Prakash Dubey,,Bahujan Samaj Party,"1,92,489","27,125"
,45,Saidpur,(SC),Tufani Saroj,,Samajwadi Party,"2,31,989",R A Prasad,,Bahujan Samaj Party,"2,02,179","29,810"
,46,Ghazipur,GEN,Afzal Ansari,,Samajwadi Party,"4,15,687",Manoj Sinha,,Bharatiya Janata Party,"1,88,910","2,26,777"
,47,Chandauli,GEN,Kailash Nath Singh Yadav,,Bahujan Samaj Party,"2,04,625",Ananda Ratna Maurya,,Samajwadi Party,"2,02,956","1,669"
,48,Varanasi,GEN,Rajesh Kumar Mishra,,Indian National Congress,"2,06,904",Shankar Prasad Jaiswal,,Bharatiya Janata Party,"1,49,468","57,436"
,49,Robertsganj,(SC),Lal Chandra Kol,,Bahujan Samaj Party,"1,89,521",Pakaudi Lal Kol,,Samajwadi Party,"1,79,159","10,362"
,50,Mirzapur,GEN,Narendra Kumar Kushwaha,,Bahujan Samaj Party,"2,01,942",Virendra Singh,,Bharatiya Janata Party,"1,65,530","36,412"
,51,Phulpur,GEN,Atique Ahmed,,Samajwadi Party,"2,65,432",Keshari Devi Patel,,Bahujan Samaj Party,"2,01,085","64,347"
,52,Allahabad,GEN,Rewati Raman Singh,,Samajwadi Party,"2,34,008",Murli Manohar Joshi,,Bharatiya Janata Party,"2,05,625","28,383"
,53,Chail,(SC),Shailendra Kumar,,Samajwadi Party,"1,96,206",Vachaspati,,Bahujan Samaj Party,"1,95,576",630
,54,Fatehpur,GEN,Mahendra Prasad Nishad,,Bahujan Samaj Party,"1,63,568",Achal Singh,,Samajwadi Party,"1,11,000","52,568"
,55,Banda,GEN,Shyama Charan Gupta,,Samajwadi Party,"1,85,099",Ram Sajeevan,,Bahujan Samaj Party,"1,28,795","56,304"
,56,Hamirpur,GEN,Rajnarayan Budholiya,,Samajwadi Party,"2,20,917",Ashok Kumar Singh Chandel,,Bahujan Samaj Party,"1,83,763","37,154"
,57,Jhansi,GEN,Chandrapal Singh Yadav,,Samajwadi Party,"2,38,782",Babu Lal Kushwaha,,Bahujan Samaj Party,"2,12,483","26,299"
,58,Jalaun,(SC),Bhanu Pratap Singh Verma,,Bharatiya Janata Party,"1,95,228",Ghanshyam Anuragi,,Samajwadi Party,"1,68,437","26,791"
,59,Ghatampur,(SC),Radhey Shyam Kori,,Samajwadi Party,"1,60,117",Pyare Lal Sankhwar,,Bahujan Samaj Party,"1,49,805","10,312"
,60,Bilhaur,GEN,Raja Ram Pal,,Bahujan Samaj Party,"2,23,195",Lal Singh Tomar,,Samajwadi Party,"1,98,793","24,412"
,61,Kanpur,GEN,Sriprakash Jaiswal,,Indian National Congress,"2,11,109",Satyadev Pachauri,,Bharatiya Janata Party,"1,98,793","12,316"
,62,Etawah,GEN,Raghuraj Singh Shakya,,Samajwadi Party,"3,67,807",Sarita Bhadauria,,Bharatiya Janata Party,"1,77,650","1,90,157"
,63,Kannauj,GEN,Akhilesh Yadav,,Samajwadi Party,"4,64,367",Thakur Rajesh Singh,,Bahujan Samaj Party,"1,56,994","3,07,373"
,64,Farrukhabad,GEN,Chandra Bhushan Singh,,Samajwadi Party,"1,76,129",Louise Khurshid,,Indian National Congress,"1,73,384","2,745"
,65,Mainpuri,GEN,Mulayam Singh Yadav,,Samajwadi Party,"4,60,470",Ashok Shakya,,Bahujan Samaj Party,"1,22,600","3,37,870"
,66,Jalesar,GEN,S. P. Singh Baghel,,Samajwadi Party,"2,87,091",Pratyendra Pal Singh,,Bharatiya Janata Party,"1,81,023","1,06,068"
,67,Etah,GEN,Devendra Singh Yadav,,Samajwadi Party,"2,76,156",Ashok Ratan Shakya,,Bharatiya Janata Party,"2,24,821","51,335"
,68,Firozabad,(SC),Ram Ji Lal Suman,,Samajwadi Party,"2,12,383",Kishori Lal Mahaur,,Bharatiya Janata Party,"1,57,595","54,788"
,69,Agra,GEN,Raj Babbar,,Samajwadi Party,"2,43,094",Murari Lal Mittal,,Bharatiya Janata Party,"1,85,752","57,342"
,70,Mathura,GEN,Manvendra Singh,,Indian National Congress,"1,87,400",Chaudhary Laxmi Narayan Singh,,Bahujan Samaj Party,"1,49,268","38,132"
,71,Hathras,(SC),Kishan Lal Diler,,Bharatiya Janata Party,"1,75,049",Ram Vir Singh Bhaiyaji,,Bahujan Samaj Party,"1,52,212","22,837"
,72,Aligarh,GEN,Bijendra Singh,,Indian National Congress,"1,67,142",Sheela Gautam,,Bharatiya Janata Party,"1,64,351","2,791"
,73,Khurja,(SC),Ashok Kumar Pradhan,,Bharatiya Janata Party,"2,14,701",Ravi Gautam,,Bahujan Samaj Party,"1,73,551","41,150"
,74,Bulandshahr,GEN,Kalyan Singh,,Bharatiya Janata Party,"2,58,284",Badrul Islam,,Rashtriya Lok Dal,"2,41,633","16,651"
,75,Hapur,GEN,Surendra Prakash Goel,,Indian National Congress,"2,35,114",Ramesh Chand Tomar,,Bharatiya Janata Party,"1,92,751","42,363"
,76,Meerut,GEN,Mohammed Shahid Akhlaq,,Bahujan Samaj Party,"2,52,518",Malook Nagar,,Rashtriya Lok Dal,"1,83,182","69,336"
,77,Baghpat,GEN,Ajit Singh,,Rashtriya Lok Dal,"3,53,181",Aulad Ali,,Bahujan Samaj Party,"1,32,543","2,20,638"
,78,Muzaffarnagar,GEN,Chaudhary Munawwar Hasan,,Samajwadi Party,"3,06,225",Amar Pal Singh,,Bharatiya Janata Party,"2,37,220","69,005"
,79,Kairana,GEN,Anuradha Choudhary,,Rashtriya Lok Dal,"5,23,923",Shahnawaz,,Bahujan Samaj Party,"1,81,509","3,42,414"
,80,Saharanpur,GEN,Rasheed Masood,,Samajwadi Party,"3,53,272",Mansoor Ali Khan,,Bahujan Samaj Party,"3,26,444","26,828"
Uttarakhand,1,Tehri Garhwal,GEN,Manabendra Shah,,Bharatiya Janata Party,"2,67,395",Vijay Bahuguna,,Indian National Congress,"2,49,949","17,446"
,2,Garhwal,GEN,B. C. Khanduri,,Bharatiya Janata Party,"2,57,726",Tejpal Singh Rawat,,Indian National Congress,"2,06,764","50,962"
,3,Almora,GEN,Bachi Singh Rawat,,Bharatiya Janata Party,"2,25,742",Renuka Rawat,,Indian National Congress,"2,15,690","10,052"
,4,Nainital,GEN,K. C. Singh Baba,,Indian National Congress,"2,75,658",Vijay Bansal,,Bharatiya Janata Party,"2,26,474","49,184"
,5,Haridwar,(SC),Rajendra Kumar Badi,,Samajwadi Party,"1,57,331",Bhagwan Das,,Bahujan Samaj Party,"1,19,672","37,659"
West Bengal,1,Cooch Behar,(SC),Hiten Barman,,All India Forward Bloc,"4,90,982",Girindra Nath Barman,,All India Trinamool Congress,"2,64,413","2,26,569"
,2,Alipurduars,(ST),Joachim Baxla,,Revolutionary Socialist Party,"3,84,252",Manoj Tigga,,Bharatiya Janata Party,"2,39,128","1,45,124"
,3,Jalpaiguri,GEN,Minati Sen,,Communist Party of India (Marxist),"4,24,163",Parash Datta,,All India Trinamool Congress,"2,43,558","1,80,605"
,4,Darjeeling,GEN,Dawa Narbula,,Indian National Congress,"3,96,973",Moni Thapa,,Communist Party of India (Marxist),"2,95,557","1,01,416"
,5,Raiganj,GEN,Priya Ranjan Dasmunsi,,Indian National Congress,"4,21,904",Minati Ghosh,,Communist Party of India (Marxist),"3,82,757","39,147"
,6,Balurghat,(SC),Ranen Barman,,Revolutionary Socialist Party,"4,15,298",Manomohan Ray,,Bharatiya Janata Party,"3,44,152","71,146"
,7,Malda,GEN,A. B. A. Ghani Khan Choudhury,,Indian National Congress,"4,12,913",Pranab Das,,Communist Party of India (Marxist),"3,01,805","1,11,108"
,8,Jangipur,GEN,Pranab Mukherjee,,Indian National Congress,"4,31,647",Abul Hasnat Khan,,Communist Party of India (Marxist),"3,94,787","36,860"
,9,Murshidabad,GEN,Abdul Mannan Hossain,,Indian National Congress,"4,61,895",Moinul Hassan,,Communist Party of India (Marxist),"4,46,415","15,480"
,10,Berhampore,GEN,Adhir Ranjan Chowdhury,,Indian National Congress,"5,08,095",Promothes Mukherjee,,Revolutionary Socialist Party,"4,09,194","98,901"
,11,Krishnagar,GEN,Jyotirmoyee Sikdar,,Communist Party of India (Marxist),"3,97,561",Satyabrata Mookherjee,,Bharatiya Janata Party,"3,77,174","20,387"
,12,Nabadwip,(SC),Alakesh Das,,Communist Party of India (Marxist),"5,60,176",Nilima Nag,,All India Trinamool Congress,"5,50,185","9,991"
,13,Barasat,GEN,Subrata Bose,,All India Forward Bloc,"5,20,384",Ranjit Kumar Panja,,All India Trinamool Congress,"5,08,224","12,160"
,14,Basirhat,GEN,Ajay Chakraborty,,Communist Party of India,"4,62,605",Sujit Bose,,All India Trinamool Congress,"2,80,521","1,82,084"
,15,Joynagar,(SC),Sanat Kumar Mandal,,Revolutionary Socialist Party,"4,50,043",Asit Baran Thakur,,Bharatiya Janata Party,"2,19,522","2,30,521"
,16,Mathurapur,(SC),Basudeb Barman,,Communist Party of India (Marxist),"4,40,862",Radhika Ranjan Pramanick,,All India Trinamool Congress,"3,58,834","82,028"
,17,Diamond Harbour,GEN,Samik Lahiri,,Communist Party of India (Marxist),"4,30,890",Saugata Roy,,All India Trinamool Congress,"2,77,106","1,53,784"
