,8,Ranchi,GEN,Ram Tahal Choudhary,,Bharatiya Janata Party,"4,48,729",Subodh Kant Sahay,,Indian National Congress,"2,49,426","1,99,303"
,9,Jamshedpur,GEN,Bidyut Baran Mahato,,Bharatiya Janata Party,"4,64,153",Ajoy Kumar,,Jharkhand Vikas Morcha (Prajatantrik),"3,64,277","99,876"
,10,Singhbhum,(SC),Laxman Giluwa,,Bharatiya Janata Party,"3,03,131",Geeta Koda,,Jai Bharat Samanta Party,"2,15,607","87,524"
,11,Khunti,(ST),Karia Munda,,Bharatiya Janata Party,"2,69,185",Anosh Ekka,,Jharkhand Party,"1,76,937","92,248"
,12,Lohardaga,(ST),Sudarshan Bhagat,,Bharatiya Janata Party,"2,26,666",Rameshwar Oraon,,Indian National Congress,"2,20,177","6,489"
,13,Palamu,(SC),Vishnu Dayal Ram,,Bharatiya Janata Party,"4,76,513",Manoj Kumar,,Rashtriya Janata Dal,"2,12,571","2,63,942"
,14,Hazaribagh,GEN,Jayant Sinha,,Bharatiya Janata Party,"4,06,931",Saurabh Narain Singh,,Indian National Congress,"2,47,803","1,59,128"
Karnataka,1,Chikkodi,GEN,Prakash Hukkeri,,Indian National Congress,"4,74,373",Ramesh Katti,,Bharatiya Janata Party,"4,71,370","3,003"
,2,Belgaum,GEN,Suresh Angadi,,Bharatiya Janata Party,"5,54,417",Lakshmi Hebbalkar,,Indian National Congress,"4,78,557","75,860"
,3,Bagalkot,GEN,P. C. Gaddigoudar,,Bharatiya Janata Party,571548,Ajay Kumar Sarnaik,,Indian National Congress,454988,116560
,4,Bijapur,(SC),Ramesh Jigajinagi,,Bharatiya Janata Party,471757,Prakash Rathod,,Indian National Congress,401938,69819
,5,Gulbarga,(SC),Mallikarjun Kharge,,Indian National Congress,507193,Revunaik Belamagi,,Bharatiya Janata Party,432460,74733
,6,Raichur,(ST),B.V.Nayak,,Indian National Congress,443659,Arakera Shivanagouda Nayak,,Bharatiya Janata Party,442160,1499
,7,Bidar,GEN,Bhagwanth Khuba,,Bharatiya Janata Party,459290,N. Dharam Singh,,Indian National Congress,367068,92222
,8,Koppal,GEN,Karadi Sanganna,,Bharatiya Janata Party,486383,Basavaraj Hitnal,,Indian National Congress,453969,32414
,9,Bellary,(ST),B. Sreeramulu,,Bharatiya Janata Party,534406,N.Y. Hanumantappa,,Indian National Congress,449262,85144
,10,Haveri,GEN,Udasi Shivakumar Channabasappa,,Bharatiya Janata Party,566790,Saleem Ahmed,,Indian National Congress,479219,87571
,11,Dharwad,GEN,Pralhad Joshi,,Bharatiya Janata Party,545395,Vinay Kulkarni,,Indian National Congress,431738,113657
,12,Uttara Kannada,GEN,Anantkumar Hegde,,Bharatiya Janata Party,546939,Prashant R Deshpande,,Indian National Congress,406239,140700
,13,Davanagere,GEN,G M Siddeshwara,,Bharatiya Janata Party,518894,S.S. Mallikarjun,,Indian National Congress,501287,17607
,14,Shimoga,GEN,B. S. Yeddyurappa,,Bharatiya Janata Party,606216,Manjunath Bhandary,,Indian National Congress,242911,363305
,15,Udupi Chikmagalur,GEN,Shobha Karandlaje,,Bharatiya Janata Party,581168,K Jayaprakash Hegde,,Indian National Congress,399525,181643
,16,Hassan,GEN,H.D. Devegowda,,Janata Dal (Secular),509841,Manju. A.,,Indian National Congress,409379,100462
,17,Dakshina Kannada,GEN,Nalin Kumar Kateel,,Bharatiya Janata Party,642739,Janardhana Poojary,,Indian National Congress,499030,143709
,18,Chitradurga,(SC),B.N.Chandrappa,,Indian National Congress,467511,Janardhana Swamy,,Bharatiya Janata Party,366220,101291
,19,Tumkur,GEN,Muddahanumegowda.S.P.,,Indian National Congress,429868,G.S.Basavaraj,,Bharatiya Janata Party,355827,74041
,20,Mandya,GEN,C.S.Puttaraju,,Janata Dal (Secular),524370,Ramya,,Indian National Congress,518852,5518
,21,Mysore,GEN,Prathap Simha,,Bharatiya Janata Party,503908,Adagooru H Vishwanath,,Indian National Congress,472300,31608
,22,Chamarajanagar,(SC),R. Dhruvanarayana,,Indian National Congress,567782,A. R. Krishna Murthy,,Bharatiya Janata Party,426600,141182
,23,Bangalore Rural,GEN,D K Suresh,,Indian National Congress,652723,Muniraju Gowda . P,,Bharatiya Janata Party,421243,231480
,24,Bangalore North,GEN,D.V Sadananda Gowda,,Bharatiya Janata Party,718326,C.Narayana Swamy,,Indian National Congress,488562,229764
,25,Bangalore Central,GEN,P.C. Mohan,,Bharatiya Janata Party,557130,Rizwan Arshad,,Indian National Congress,419630,137500
,26,Bangalore South,GEN,Ananth Kumar,,Bharatiya Janata Party,633816,Nandan Nilekani,,Indian National Congress,405241,228575
,27,Chikkaballapur,GEN,M Veerappa Moily,,Indian National Congress,424800,B N Bache Gowda,,Bharatiya Janata Party,415280,9520
,28,Kolar,GEN,K.H.Muniyappa,,Indian National Congress,418926,Kolar Kesava,,Janata Dal (Secular),371076,47850
Kerala,1,Kasaragod,GEN,P Karunakaran,,Communist Party of India (Marxist),384964,Adv. T Siddique,,Indian National Congress,378043,6921
,2,Kannur,GEN,P K Sreemathi Teacher,,Communist Party of India (Marxist),427622,K Sudhakaran,,Indian National Congress,421056,6566
,3,Vatakara,GEN,Mullappally Ramachandran,,Indian National Congress,416479,Adv.A.N.Shamseer,,Communist Party of India (Marxist),413173,3306
,4,Wayanad,GEN,M I Shanavas,,Indian National Congress,377035,Sathyan Mokeri,,Communist Party of India,356165,20870
,5,Kozhikode,GEN,M .K Raghavan,,Indian National Congress,397615,A.Vijayaraghavan,,Communist Party of India (Marxist),380732,16883
,6,Malappuram,GEN,E. Ahamed,,Indian Union Muslim League,437723,P.K.Sainaba,,Communist Party of India (Marxist),242984,194739
,7,Ponnani,GEN,E. T. Mohammed Basheer,,Indian Union Muslim League,378503,V.Abdurahman,,Independent,353093,25410
,8,Palakkad,GEN,M B Rajesh,,Communist Party of India (Marxist),412897,M. P. Veerendra Kumar,,Socialist Janata (Democratic),307597,105300
,9,Alathur,(SC),P.K.Biju,,Communist Party of India (Marxist),411808,Sheeba K.A,,Indian National Congress,374496,37312
,10,Thrissur,GEN,C. N. Jayadevan,,Communist Party of India,389209,K. P. Dhanapalan,,Indian National Congress,350982,38227
,11,Chalakudy,GEN,Innocent,,Independent,358440,P C Chacko,,Indian National Congress,344556,13884
,12,Ernakulam,GEN,Prof. K.V. Thomas,,Indian National Congress,353841,Christy Fernandez,,Independent,266794,87047
,13,Idukki,GEN,Adv.Joice George,,Independent,382019,Adv.Dean Kuriakose,,Indian National Congress,331477,50542
,14,Kottayam,GEN,Jose K. Mani,,Kerala Congress (M),424194,Adv.Mathew T. Thomas,,Janata Dal (Secular),303595,120599
,15,Alappuzha,GEN,K C Venugopal,,Indian National Congress,462525,C B Chandrababu,,Communist Party of India (Marxist),443118,19407
,16,Mavelikkara,(SC),Kodikunnil Suresh,,Indian National Congress,402432,Chengara Surendran,,Communist Party of India,369695,32737
,17,Pathanamthitta,GEN,Anto Antony,,Indian National Congress,358842,Adv. Peelipose Thomas,,Independent,302651,56191
,18,Kollam,GEN,N.K.Premachandran,,Revolutionary Socialist Party,408528,M.A. Baby,,Communist Party of India (Marxist),370879,37649
,19,Attingal,GEN,Dr.A .Sampath,,Communist Party of India (Marxist),392478,Adv.Bindhu Krishna,,Indian National Congress,323100,69378
,20,Thiruvananthapuram,GEN,Dr. Shashi Tharoor,,Indian National Congress,297806,Sri. O Rajagopal,,Bharatiya Janata Party,282336,"15,470"
Lakshadweep,1,Lakshadweep,(ST),Mohammed Faizal P.P.,,Nationalist Congress Party,"21,665",Hamdullah Sayeed,,Indian National Congress,"20,130","1,535"
Madhya Pradesh,1,Morena,GEN,Anoop Mishra,,Bharatiya Janata Party,375567,Brindawan Singh Sikarwar,,Bahujan Samaj Party,242586,132981
,2,Bhind,(SC),Dr. Bhagirath Prasad,,Bharatiya Janata Party,404474,Imarti Devi,,Indian National Congress,244513,159961
,3,Gwalior,GEN,Narendra Singh Tomar,,Bharatiya Janata Party,442796,Ashok Singh,,Indian National Congress,413097,29699
,4,Guna,GEN,Jyotiraditya M Scindia,,Indian National Congress,517036,Jaibhansingh Pawaiya,,Bharatiya Janata Party,396244,120792
,5,Sagar,GEN,Laxmi Narayan Yadav,,Bharatiya Janata Party,482580,Govind Singh Rajput,,Indian National Congress,361843,120737
,6,Tikamgarh,(SC),Dr. Virendra Kumar,,Bharatiya Janata Party,422979,Ahirwar Dr. Kamlesh Verma,,Indian National Congress,214248,208731
,7,Damoh,GEN,Prahalad Singh Patel,,Bharatiya Janata Party,513079,Choudhary Mahendra Pratap Singh,,Indian National Congress,299780,213299
,8,Khajuraho,GEN,Nagendra Singh,,Bharatiya Janata Party,474966,Raja Pateria,,Indian National Congress,227476,247490
,9,Satna,GEN,Ganesh Singh,,Bharatiya Janata Party,375288,Ajay Singh Rahul Bhaiya,,Indian National Congress,366600,8688
,10,Rewa,GEN,Janardan Mishra,,Bharatiya Janata Party,383320,Sunderlal Tiwari,,Indian National Congress,214594,168726
,11,Sidhi,GEN,Riti Pathak,,Bharatiya Janata Party,475678,Indrajeet Kumar,,Indian National Congress,367632,108046
,12,Shahdol,(ST),Dalpat Singh Paraste,,Bharatiya Janata Party,525419,Rajesh Nandini Singh,,Indian National Congress,284118,241301
,13,Jabalpur,GEN,Rakesh Singh,,Bharatiya Janata Party,564609,Vivek Krishna Tankha,,Indian National Congress,355970,208639
,14,Mandla,(ST),Faggan Singh Kulaste,,Bharatiya Janata Party,585720,Omkar Singh Markam,,Indian National Congress,475251,110469
,15,Balaghat,GEN,Bodhsingh Bhagat,,Bharatiya Janata Party,480594,Hina Likhiram Kawre,,Indian National Congress,384553,96041
,16,Chhindwara,GEN,Kamal Nath,,Indian National Congress,559755,Choudhary Chandrabhan Kuber Singh,,Bharatiya Janata Party,443218,116537
,17,Hoshangabad,GEN,Uday Pratap Singh,,Bharatiya Janata Party,669128,Devendra Patel,,Indian National Congress,279168,389960
,18,Vidisha,GEN,Sushma Swaraj,,Bharatiya Janata Party,714348,Lakshman Singh,,Indian National Congress,303650,410698
,19,Bhopal,GEN,Alok Sanjar,,Bharatiya Janata Party,714178,P C Sharma,,Indian National Congress,343482,370696
,20,Rajgarh,GEN,Rodmal Nagar,,Bharatiya Janata Party,596727,Amlabe Narayan Singh,,Indian National Congress,367990,228737
,21,Dewas,(SC),Manohar Untwal,,Bharatiya Janata Party,665646,Sajjan Singh Verma,,Indian National Congress,405333,260313
,22,Ujjain,(SC),Chintamani Malviya,,Bharatiya Janata Party,641101,Premchand Guddu,,Indian National Congress,331438,309663
,23,Mandsaur,GEN,Sudhir Gupta,,Bharatiya Janata Party,698335,Meenakshi Natarajan,,Indian National Congress,394686,303649
,24,Ratlam,(ST),Dileepsingh Bhuria,,Bharatiya Janata Party,545970,Kantilal Bhuria,,Indian National Congress,437523,108447
,25,Dhar,(ST),Savitri Thakur,,Bharatiya Janata Party,558387,Umang Singhar,,Indian National Congress,454059,104328
,26,Indore,GEN,Sumitra Mahajan,,Bharatiya Janata Party,854972,Satyanarayan Patel,,Indian National Congress,388071,466901
,27,Khargone,(ST),Subhash Patel,,Bharatiya Janata Party,649354,Ramesh Patel,,Indian National Congress,391475,257879
,28,Khandwa,GEN,Nandkumar Singh Chouhan (Nandu Bhaiya,,Bharatiya Janata Party,717357,Arun Subhash Chandra Yadav,,Indian National Congress,457643,259714
,29,Betul,(ST),Jyoti Dhurve,,Bharatiya Janata Party,643651,Ajay Shah (Makrai),,Indian National Congress,315037,328614
Maharashtra,1,Nandurbar,(ST),Dr.Gavit Heena Vaijaykumar,,Bharatiya Janata Party,579486,Gavit Manikrao Hodlya,,Indian National Congress,472581,106905
,2,Dhule,GEN,Dr. Bhamre Subhash Ramrao,,Bharatiya Janata Party,529450,Amrishbhai Rasiklal Patel,,Indian National Congress,398727,130723
,3,Jalgaon,GEN,A.T. Nana Patil,,Bharatiya Janata Party,647773,Annasaheb Dr.Satish Bhaskarrao Patil,,Nationalist Congress Party,264248,383525
,4,Raver,GEN,Khadase Raksha Nikhil,,Bharatiya Janata Party,605452,Manishdada Jain,,Nationalist Congress Party,287384,318068
,5,Buldhana,GEN,Jadhav Prataprao Ganpatrao,,Shiv Sena,509145,Ingle Krushanarao Ganpatrao,,Nationalist Congress Party,349566,159579
,6,Akola,GEN,Dhotre Sanjay Shamrao,,Bharatiya Janata Party,456472,Patel Hidayat Ulla Barkat Ulla,,Indian National Congress,253356,203116
,7,Amravati,(SC),Adsul Anandrao Vithoba,,Shiv Sena,467212,Navneet Ravi Rana,,Nationalist Congress Party,329280,137932
,8,Wardha,GEN,Ramdas Chandrabhanji Tadas,,Bharatiya Janata Party,537518,Meghe Sagar Dattatraya,,Indian National Congress,321735,215783
,9,Ramtek,(SC),Krupal Balaji Tumane,,Shiv Sena,519892,Mukul Wasnik,,Indian National Congress,344101,175791
,10,Nagpur,GEN,Gadkari Nitin Jairam,,Bharatiya Janata Party,587767,Vilas Muttemwar,,Indian National Congress,302939,284828
,11,Bhandara-Gondiya,GEN,Nanabhau Falgunrao Patole,,Bharatiya Janata Party,606129,Praful Patel,,Nationalist Congress Party,456875,149254
,12,Gadchiroli-Chimur,(ST),Ashok Mahadeorao Nete,,Bharatiya Janata Party,535982,Dr. Namdeo Dalluji Usendi,,Indian National Congress,299112,236870
,13,Chandrapur,GEN,Ahir Hansraj Gangaram,,Bharatiya Janata Party,508049,Deotale Sanjay Wamanrao,,Indian National Congress,271780,236269
,14,Yavatmal-Washim,GEN,Gawali Bhavana Pundlikra,,Shiv Sena,477905,Adv.Shivajirao Shivaramji Moghe,,Indian National Congress,384089,93816
,15,Hingoli,GEN,Rajeev Satav,,Indian National Congress,467397,Wankhede Subhash Bapurao,,Shiv Sena,465765,1632
,16,Nanded,GEN,Ashok Chavan,,Indian National Congress,493075,D. B. Patil,,Bharatiya Janata Party,411620,81455
,17,Parbhani,GEN,Jadhav Sanjay (Bandu) Haribhau,,Shiv Sena,578455,Bhambale Vijay Manikrao,,Nationalist Congress Party,451300,127155
,18,Jalna,GEN,Danve Raosaheb,,Bharatiya Janata Party,591428,Autade Vilas Keshavrao,,Indian National Congress,384630,206798
,19,Aurangabad,GEN,Chandrakant Bhaurao Khaire,,Shiv Sena,520902,Patil Nitin Suresh,,Indian National Congress,358902,162000
,20,Dindori,(ST),Chavan Harishchandra Deoram,,Bharatiya Janata Party,542784,Dr. Bharati Pravin Pawar,,Nationalist Congress Party,295165,247619
,21,Nashik,GEN,Godse Hemant Tukaram,,Shiv Sena,494735,Chhagan Bhujbal,,Nationalist Congress Party,307399,187336
,22,Palghar,(ST),Adv. Chintaman Navasha Wanga,,Bharatiya Janata Party,533201,Baliram Sukur Jadhav,,Bahujan Vikas Aaghadi,293681,239520
,23,Bhiwandi,GEN,Kapil Moreshwar Patil,,Bharatiya Janata Party,411070,Patil Vishwanath Ramchandra,,Indian National Congress,301620,109450
,24,Kalyan,GEN,Dr.Shrikant Eknath Shinde,,Shiv Sena,440892,Anand Prakash Paranjpe,,Nationalist Congress Party,190143,250749
,25,Thane,GEN,Vichare Rajan Baburao,,Shiv Sena,595364,Sanjeev Ganesh Naik,,Nationalist Congress Party,314065,281299
,26,Mumbai-North,GEN,Gopal Chinayya Shetty,,Bharatiya Janata Party,664004,Sanjay Brijkishorlal Nirupam,,Indian National Congress,217422,446582
,27,Mumbai-North-West,GEN,Gajanan Chandrakant Kirtikar,,Shiv Sena,464820,Kamat Gurudas Vasant,,Indian National Congress,281792,183028
,28,Mumbai-North-East,GEN,Kirit Somaiya,,Bharatiya Janata Party,525285,Sanjay Dina Patil,,Nationalist Congress Party,208163,317122
,29,Mumbai-North-Central,GEN,Poonam Mahajan,,Bharatiya Janata Party,478535,Dutt Priya Sunil,,Indian National Congress,291764,186771
,30,Mumbai-South-Central,GEN,Rahul Ramesh Shewale,,Shiv Sena,381275,Eknath M. Gaikwad,,Indian National Congress,242933,138342
,31,Mumbai-South,GEN,Arvind Sawant,,Shiv Sena,374780,Deora Milind Murli,,Indian National Congress,246632,128148
,32,Raigad,GEN,Anant Geete,,Shiv Sena,396178,Tatkare Sunil Dattatrey,,Nationalist Congress Party,394068,2110
,33,Maval,GEN,Shrirang Barne,,Shiv Sena,512226,Laxman Jagtap,,Peasants and Workers Party of India,354829,157397
,34,Pune,GEN,Anil Shirole,,Bharatiya Janata Party,569825,Dr.Vishwajeet Patangrao Kadam,,Indian National Congress,254056,315769
,35,Baramati,GEN,Supriya Sule,,Nationalist Congress Party,521562,Mahadev Jankar,,Rashtriya Samaj Paksha,451843,69719
,36,Shirur,GEN,Adhalrao Shivaji Dattatrey,,Shiv Sena,643415,Nikam Devdatta Jaywant,,Nationalist Congress Party,341601,301814
,37,Ahmednagar,GEN,Gandhi Dilipkumar Mansukhlal,,Bharatiya Janata Party,605185,Rajeev Appasaheb Rajale,,Nationalist Congress Party,396063,209122
,38,Shirdi,(SC),Sadashiv Lokhande,,Shiv Sena,532936,Bhausaheb Rajaram Wakchaure,,Indian National Congress,333014,199922
,39,Beed,GEN,Gopinath Munde,,Bharatiya Janata Party,"6,35,995",Suresh Dhas,,Nationalist Congress Party,"4,99,541","1,36,454"
,40,Osmanabad,GEN,Gaikwad Ravindra Vishwanath,,Shiv Sena,607699,Patil Padmasinha Bajirao,,Nationalist Congress Party,373374,234325
,41,Latur,(SC),Dr. Sunil Baliram Gaikwad,,Bharatiya Janata Party,616509,Bansode Dattatray Gunderao,,Indian National Congress,363114,253395
,42,Solapur,(SC),Sharad Bansode,,Bharatiya Janata Party,517879,Shinde Sushilkumar Sambhajirao,,Indian National Congress,368205,149674
,43,Madha,GEN,Mohite Patil Vijaysinh Shankarrao,,Nationalist Congress Party,489989,Sadabhau Khot,,Swabhimani Paksha,464645,25344
,44,Sangli,GEN,Sanjaykaka Patil,,Bharatiya Janata Party,611563,Patil Pratik Prakashbapu,,Indian National Congress,372271,239292
,45,Satara,GEN,Udayanraje Bhosale,,Nationalist Congress Party,522531,Purushottam Jadhav,,Independent,155937,366594
,46,Ratnagiri-Sindhudurg,GEN,Vinayak Bhaurao Raut,,Shiv Sena,493088,Nilesh Narayan Rane,,Indian National Congress,343037,150051
,47,Kolhapur,GEN,Dhananjay Mahadik,,Nationalist Congress Party,607665,Sanjay Sadashiv Mandalik,,Shiv Sena,574406,33259
,48,Hatkanangle,GEN,Raju Shetty,,Swabhimani Paksha,640428,Awade Kallappa Baburao,,Indian National Congress,462618,177810
Manipur,1,Inner Manipur,GEN,Dr. Thokchom Meinya,,Indian National Congress,292102,Moirangthem Nara,,Communist Party of India,197428,94674
,2,Outer Manipur,(ST),Thangso Baite,,Indian National Congress,296770,Soso Lorho,,Naga People's Front,281133,15637
Meghalaya,1,Shillong,(ST),Vincent H. Pala,,Indian National Congress,209340,Prechard B. M. Basaiawmoit,,Independent,168961,40379
,2,Tura,(ST),Purno Agitok Sangma,,National People's Party,239301,Daryl William Ch Momil,,Indian National Congress,199585,39716
Mizoram,1,Mizoram,(ST),C. L. Ruala,,Indian National Congress,210485,Robert Romawia Royte,,Independent,204331,6154
Nagaland,1,Nagaland,(ST),Neiphiu Rio,,Naga People's Front,713372,K. V. Pusa,,Indian National Congress,313147,400225
Odisha,1,Bargarh,GEN,Prabhas Kumar Singh,,Biju Janata Dal,383230,Subash Chouhan,,Bharatiya Janata Party,372052,11178
,2,Sundargarh,(ST),Jual Oram,,Bharatiya Janata Party,340508,Dilip Kumar Tirkey,,Biju Janata Dal,321679,18829
,3,Sambalpur,GEN,Nagendra Kumar Pradhan,,Biju Janata Dal,358618,Suresh Pujari,,Bharatiya Janata Party,328042,30576
,4,Keonjhar,(ST),Sakuntala Laguri,,Biju Janata Dal,434471,Ananta Nayak,,Bharatiya Janata Party,277154,157317
,5,Mayurbhanj,(ST),Rama Chandra Hansdah,,Biju Janata Dal,393779,Nepole Raghu Murmu,,Bharatiya Janata Party,270913,122866
,6,Balasore,GEN,Rabindra Kumar Jena,,Biju Janata Dal,433768,Pratap Chandra Sarangi,,Bharatiya Janata Party,291943,141825
,7,Bhadrak,(SC),Arjun Charan Sethi,,Biju Janata Dal,502338,Sangram Keshari Jena,,Indian National Congress,322979,179359
,8,Jajpur,(SC),Rita Tarai,,Biju Janata Dal,541349,Asok Das,,Indian National Congress,221078,320271
,9,Dhenkanal,GEN,Tathagata Satpathy,,Biju Janata Dal,453277,Rudra Narayan Pany,,Bharatiya Janata Party,315937,137340
,10,Bolangir,GEN,Kalikesh Narayan Singh Deo,,Biju Janata Dal,453519,Sangeeta Kumari Singh Deo,,Bharatiya Janata Party,349220,104299
,11,Kalahandi,GEN,Arka Keshari Deo,,Biju Janata Dal,370871,Pradipta Kumar Naik,,Bharatiya Janata Party,314524,56347
,12,Nabarangpur,(ST),Balabhadra Majhi,,Biju Janata Dal,373887,Pradeep Kumar Majhi,,Indian National Congress,371845,2042
,13,Kandhamal,GEN,Hemendra Chandra Singh,,Biju Janata Dal,"4,21,458",Harihara Karana,,Indian National Congress,"2,40,441","1,81,017"
,14,Cuttack,GEN,Bhartruhari Mahatab,,Biju Janata Dal,526085,Aparajita Mohanty,,Indian National Congress,219323,306762
,15,Kendrapara,GEN,Baijayant Panda,,Biju Janata Dal,601574,Dharanidhar Nayak,,Indian National Congress,392466,209108
,16,Jagatsinghpur,(SC),Kulamani Samal,,Biju Janata Dal,624492,Bibhu Prasad Tarai,,Indian National Congress,348098,276394
,17,Puri,GEN,Pinaki Misra,,Biju Janata Dal,523161,Sucharita Mohanty,,Indian National Congress,259800,263361
,18,Bhubaneswar,GEN,Prasanna Kumar Patasani,,Biju Janata Dal,439252,Prithiviraj Harichandan,,Bharatiya Janata Party,249775,189477
,19,Aska,GEN,Ladu Kishore Swain,,Biju Janata Dal,541473,Srilokanath Ratha,,Indian National Congress,229476,311997
,20,Berhampur,GEN,Sidhant Mohapatra,,Biju Janata Dal,398107,Chandra Sekhar Sahu,,Indian National Congress,270387,127720
,21,Koraput,(ST),Jhina Hikaka,,Biju Janata Dal,395109,Giridhar Gamang,,Indian National Congress,375781,19328
Puducherry,1,Puducherry,GEN,R. Radhakrishnan,,All India N.R. Congress,"2,55,826",V. Narayanasamy,,Indian National Congress,"1,94,972","60,854"
Punjab,1,Gurdaspur,GEN,Vinod Khanna,,Bharatiya Janata Party,482255,Partap Singh Bajwa,,Indian National Congress,346190,136065
,2,Amritsar,GEN,Captain Amarinder Singh,,Indian National Congress,482876,Arun Jaitley,,Bharatiya Janata Party,380106,102770
,3,Khadoor Sahib,GEN,Ranjit Singh Brahmpura,,Shiromani Akali Dal,467332,Harminder Singh Gill,,Indian National Congress,366763,100569
,4,Jalandhar,(SC),Santokh Singh Chaudhary,,Indian National Congress,380479,Pawan Kumar Tinu,,Shiromani Akali Dal,309498,70981
,5,Hoshiarpur,(SC),Vijay Sampla,,Bharatiya Janata Party,346643,Mohinder Singh Kaypee,,Indian National Congress,333061,13582
,6,Anandpur Sahib,GEN,Prem Singh Chandumajra,,Shiromani Akali Dal,347394,Ambika Soni,,Indian National Congress,323697,23697
,7,Ludhiana,GEN,Ravneet Singh Bittu,,Indian National Congress,300459,Harvinder Singh Phoolka,,Aam Aadmi Party,280750,19709
,8,Fatehgarh Sahib,(SC),Harinder Singh Khalsa,,Aam Aadmi Party,367293,Sadhu Singh,,Indian National Congress,313149,54144
,9,Faridkot,(SC),Prof. Sadhu Singh,,Aam Aadmi Party,450751,Paramjit Kaur Gulshan,,Shiromani Akali Dal,278235,172516
,10,Ferozpur,GEN,Sher Singh Ghubaya,,Shiromani Akali Dal,487932,Sunil Jakhar,,Indian National Congress,456512,31420
,11,Bathinda,GEN,Harsimrat Kaur Badal,,Shiromani Akali Dal,514727,Manpreet Singh Badal,,Indian National Congress,495332,19395
,12,Sangrur,GEN,Bhagwant Mann,,Aam Aadmi Party,533237,Sukhdev Singh Dhindsa,,Shiromani Akali Dal,321516,211721
,13,Patiala,GEN,Dharam Vira Gandhi,,Aam Aadmi Party,365671,Preneet Kaur,,Indian National Congress,344729,20942
Rajasthan,1,Ganganagar,(SC),Nihalchand,,Bharatiya Janata Party,658130,Master Bhanwarlal Meghwal,,Indian National Congress,366389,291741
,2,Bikaner,(SC),Arjun Ram Meghwal,,Bharatiya Janata Party,584932,Er. Shankar Pannu,,Indian National Congress,276853,308079
,3,Churu,GEN,Rahul Kaswan,,Bharatiya Janata Party,595756,Abhinesh Maharshi,,Bahujan Samaj Party,301017,294739
,4,Jhunjhunu,GEN,Santosh Ahlawat,,Bharatiya Janata Party,488182,Raj Bala Ola,,Indian National Congress,254347,233835
,5,Sikar,GEN,Sumedhanand Saraswati,,Bharatiya Janata Party,499428,Pratap Singh Jat,,Indian National Congress,260232,239196
,6,Jaipur Rural,GEN,Rajyavardhan Singh Rathore,,Bharatiya Janata Party,632930,C.P. Joshi,,Indian National Congress,300034,332896
,7,Jaipur,GEN,Ramcharan Bohara,,Bharatiya Janata Party,863358,Dr. Mahesh Joshi,,Indian National Congress,324013,539345
,8,Alwar,GEN,Chand Nath,,Bharatiya Janata Party,642278,Bhanwar Jitendra Singh,,Indian National Congress,358383,283895
,9,Bharatpur,(SC),Bahadur Singh,,Bharatiya Janata Party,579825,Dr.Suresh Jatav,,Indian National Congress,334357,245468
,10,Karauli-Dholpur,(SC),Manoj Rajoria,,Bharatiya Janata Party,402407,Lakkhiram,,Indian National Congress,375191,27216
,11,Dausa,(ST),Harish Chandra Meena,,Bharatiya Janata Party,315059,Kirodi Lal,,National People's Party,269655,45404
,12,Tonk-Sawai Madhopur,GEN,Sukhbir Singh Jaunapuria,,Bharatiya Janata Party,548179,Mohammed Azharuddin,,Indian National Congress,412868,135311
,13,Ajmer,GEN,Sanwar Lal Jat,,Bharatiya Janata Party,637874,Sachin Pilot,,Indian National Congress,465891,171983
,14,Nagaur,GEN,C R Choudhary,,Bharatiya Janata Party,414791,Jyoti Mirdha,,Indian National Congress,339573,75218
,15,Pali,GEN,P P Choudhary,,Bharatiya Janata Party,711772,Munni Devi Godara,,Indian National Congress,312733,399039
,16,Jodhpur,GEN,Gajendrasingh Shekhawat,,Bharatiya Janata Party,713515,Chandresh Kumari,,Indian National Congress,303464,410051
,17,Barmer,GEN,Col. Sona Ram,,Bharatiya Janata Party,488747,Jaswant Singh,,Independent,401286,87461
,18,Jalore,(SC),Devji Patel,,Bharatiya Janata Party,580508,Anjana Udai Lal,,Indian National Congress,199363,381145
,19,Udaipur,(ST),Arjunlal Meena,,Bharatiya Janata Party,660373,Raghuvir Singh,,Indian National Congress,423611,236762
,20,Banswara,(ST),Manshankar Ninama,,Bharatiya Janata Party,577433,Resham Malviya,,Indian National Congress,485517,91916
,21,Chittorgarh,GEN,Chandra Prakash Joshi,,Bharatiya Janata Party,703236,Girija Vyas,,Indian National Congress,386379,316857
,22,Rajsamand,GEN,Hariom Singh Rathore,,Bharatiya Janata Party,644794,Gopal Singh Shekhawat,,Indian National Congress,249089,395705
,23,Bhilwara,GEN,Subhash Baheria,,Bharatiya Janata Party,630317,Ashok Chandna,,Indian National Congress,384053,246264
,24,Kota,GEN,Om Birla,,Bharatiya Janata Party,644822,Ijyaraj Singh,,Indian National Congress,444040,200782
,25,Jhalawar-Baran,GEN,Dushyant Singh,,Bharatiya Janata Party,676102,Pramod Bhaya,,Indian National Congress,394556,281546
Sikkim,1,Sikkim,GEN,Prem Das Rai,,Sikkim Democratic Front,163698,Tek Nath Dhakal,,Sikkim Krantikari Morcha,121956,41742
Tamil Nadu,1,Tiruvallur,(SC),Venugopal.P.(Dr),,All India Anna Dravida Munnetra Kazhagam,628499,Ravikumar.D,,Viduthalai Chiruthaigal Katchi,305069,323430
