Year,State,Constituency_No,Constituency_Name,Constituency_Type,Winner_Candidate,Winner_Party,Winner_Votes,Winner_Percentage,Runner_up_Candidate,Runner_up_Party,Runner_up_Votes,Runner_up_Percentage,Margin_Votes,Status,Margin_Percentage,Victory_Category,Coalition_Block,Runner_Up_Ratio,Prev_Winner_Party,Seat_Flip_Status,Incumbent_Hold_Count
2014,Kerala,6,Malappuram,GEN,E. Ahamed,IUML,437723.0,64.3,P.K.Sainaba,CPI(M),242984.0,35.7,194739.0,Result Declared,28.61,Landslide,UPA / I.N.D.I.A.,0.5551,IUML,0.0,2
2014,Kerala,7,Ponnani,GEN,E. T. Mohammed Basheer,IUML,378503.0,51.74,V.Abdurahman,IND,353093.0,48.26,25410.0,Result Declared,3.47,Tight / Close Contest,UPA / I.N.D.I.A.,0.9329,IUML,0.0,1
2014,Kerala,8,Palakkad,GEN,M B Rajesh,CPI(M),412897.0,57.31,M. P. Veerendra Kumar,Socialist Janata (Democratic),307597.0,42.69,105300.0,Result Declared,14.61,Comfortable,UPA / I.N.D.I.A.,0.745,CPI(M),0.0,2
2014,Kerala,9,Alathur,SC,P.K.Biju,CPI(M),411808.0,52.37,Sheeba K.A,INC,374496.0,47.63,37312.0,Result Declared,4.75,Tight / Close Contest,UPA / I.N.D.I.A.,0.9094,CPI(M),0.0,1
2014,Kerala,10,Thrissur,GEN,C. N. Jayadevan,CPI,389209.0,52.58,K. P. Dhanapalan,INC,350982.0,47.42,38227.0,Result Declared,5.16,Comfortable,UPA / I.N.D.I.A.,0.9018,INC,1.0,0
2014,Kerala,11,Chalakudy,GEN,Innocent,IND,358440.0,50.99,P C Chacko,INC,344556.0,49.01,13884.0,Result Declared,1.97,Tight / Close Contest,Others / Regional,0.9613,INC,1.0,0
2014,Kerala,12,Ernakulam,GEN,Prof. K.V. Thomas,INC,353841.0,57.01,Christy Fernandez,IND,266794.0,42.99,87047.0,Result Declared,14.03,Comfortable,UPA / I.N.D.I.A.,0.754,INC,0.0,1
2014,Kerala,13,Idukki,GEN,Adv.Joice George,IND,382019.0,53.54,Adv.Dean Kuriakose,INC,331477.0,46.46,50542.0,Result Declared,7.08,Comfortable,Others / Regional,0.8677,INC,1.0,0
2014,Kerala,14,Kottayam,GEN,Jose K. Mani,Kerala Congress (M),424194.0,58.29,Adv.Mathew T. Thomas,JD(S),303595.0,41.71,120599.0,Result Declared,16.57,Landslide,Others / Regional,0.7157,Kerala Congress (M),0.0,1
2014,Kerala,15,Alappuzha,GEN,K C Venugopal,INC,462525.0,51.07,C B Chandrababu,CPI(M),443118.0,48.93,19407.0,Result Declared,2.14,Tight / Close Contest,UPA / I.N.D.I.A.,0.958,INC,0.0,1
2014,Kerala,16,Mavelikkara,SC,Kodikunnil Suresh,INC,402432.0,52.12,Chengara Surendran,CPI,369695.0,47.88,32737.0,Result Declared,4.24,Tight / Close Contest,UPA / I.N.D.I.A.,0.9187,INC,0.0,1
2014,Kerala,17,Pathanamthitta,GEN,Anto Antony,INC,358842.0,54.25,Adv. Peelipose Thomas,IND,302651.0,45.75,56191.0,Result Declared,8.49,Comfortable,UPA / I.N.D.I.A.,0.8434,INC,0.0,1
2014,Kerala,18,Kollam,GEN,N.K.Premachandran,RSP,408528.0,52.42,M.A. Baby,CPI(M),370879.0,47.58,37649.0,Result Declared,4.83,Tight / Close Contest,UPA / I.N.D.I.A.,0.9078,INC,1.0,0
2014,Kerala,19,Attingal,GEN,Dr.A .Sampath,CPI(M),392478.0,54.85,Adv.Bindhu Krishna,INC,323100.0,45.15,69378.0,Result Declared,9.7,Comfortable,UPA / I.N.D.I.A.,0.8232,CPI(M),0.0,2
2014,Kerala,20,Thiruvananthapuram,GEN,Dr. Shashi Tharoor,INC,297806.0,51.33,Sri. O Rajagopal,BJP,282336.0,48.67,15470.0,Result Declared,2.67,Tight / Close Contest,UPA / I.N.D.I.A.,0.9481,INC,0.0,1
2014,Lakshadweep,1,Lakshadweep,ST,Mohammed Faizal P.P.,NCP,21665.0,51.84,Hamdullah Sayeed,INC,20130.0,48.16,1535.0,Result Declared,3.67,Tight / Close Contest,NDA,0.9291,INC,1.0,0
2014,Madhya Pradesh,1,Morena,GEN,Anoop Mishra,BJP,375567.0,60.76,Brindawan Singh Sikarwar,BSP,242586.0,39.24,132981.0,Result Declared,21.51,Landslide,NDA,0.6459,BJP,0.0,2
2014,Madhya Pradesh,2,Bhind,SC,Dr. Bhagirath Prasad,BJP,404474.0,62.32,Imarti Devi,INC,244513.0,37.68,159961.0,Result Declared,24.65,Landslide,NDA,0.6045,BJP,0.0,2
2014,Madhya Pradesh,3,Gwalior,GEN,Narendra Singh Tomar,BJP,442796.0,51.73,Ashok Singh,INC,413097.0,48.27,29699.0,Result Declared,3.47,Tight / Close Contest,NDA,0.9329,BJP,0.0,1
2014,Madhya Pradesh,4,Guna,GEN,Jyotiraditya M Scindia,INC,517036.0,56.61,Jaibhansingh Pawaiya,BJP,396244.0,43.39,120792.0,Result Declared,13.23,Comfortable,UPA / I.N.D.I.A.,0.7664,INC,0.0,2
2014,Madhya Pradesh,5,Sagar,GEN,Laxmi Narayan Yadav,BJP,482580.0,57.15,Govind Singh Rajput,INC,361843.0,42.85,120737.0,Result Declared,14.3,Comfortable,NDA,0.7498,BJP,0.0,2
2014,Madhya Pradesh,6,Tikamgarh,SC,Dr. Virendra Kumar,BJP,422979.0,66.38,Ahirwar Dr. Kamlesh Verma,INC,214248.0,33.62,208731.0,Result Declared,32.76,Landslide,NDA,0.5065,BJP,0.0,2
2014,Madhya Pradesh,7,Damoh,GEN,Prahalad Singh Patel,BJP,513079.0,63.12,Choudhary Mahendra Pratap Singh,INC,299780.0,36.88,213299.0,Result Declared,26.24,Landslide,NDA,0.5843,BJP,0.0,2
2014,Madhya Pradesh,8,Khajuraho,GEN,Nagendra Singh,BJP,474966.0,67.62,Raja Pateria,INC,227476.0,32.38,247490.0,Result Declared,35.23,Landslide,NDA,0.4789,BJP,0.0,2
2014,Madhya Pradesh,9,Satna,GEN,Ganesh Singh,BJP,375288.0,50.59,Ajay Singh Rahul Bhaiya,INC,366600.0,49.41,8688.0,Result Declared,1.17,Tight / Close Contest,NDA,0.9768,BJP,0.0,2
2014,Madhya Pradesh,10,Rewa,GEN,Janardan Mishra,BJP,383320.0,64.11,Sunderlal Tiwari,INC,214594.0,35.89,168726.0,Result Declared,28.22,Landslide,NDA,0.5598,BSP,1.0,0
2014,Madhya Pradesh,11,Sidhi,GEN,Riti Pathak,BJP,475678.0,56.41,Indrajeet Kumar,INC,367632.0,43.59,108046.0,Result Declared,12.81,Comfortable,NDA,0.7729,BJP,0.0,2
2014,Madhya Pradesh,12,Shahdol,ST,Dalpat Singh Paraste,BJP,525419.0,64.9,Rajesh Nandini Singh,INC,284118.0,35.1,241301.0,Result Declared,29.81,Landslide,NDA,0.5407,INC,1.0,0
2014,Madhya Pradesh,13,Jabalpur,GEN,Rakesh Singh,BJP,564609.0,61.33,Vivek Krishna Tankha,INC,355970.0,38.67,208639.0,Result Declared,22.66,Landslide,NDA,0.6305,BJP,0.0,2
2014,Madhya Pradesh,14,Mandla,ST,Faggan Singh Kulaste,BJP,585720.0,55.21,Omkar Singh Markam,INC,475251.0,44.79,110469.0,Result Declared,10.41,Comfortable,NDA,0.8114,INC,1.0,0
2014,Madhya Pradesh,15,Balaghat,GEN,Bodhsingh Bhagat,BJP,480594.0,55.55,Hina Likhiram Kawre,INC,384553.0,44.45,96041.0,Result Declared,11.1,Comfortable,NDA,0.8002,BJP,0.0,2
2014,Madhya Pradesh,16,Chhindwara,GEN,Kamal Nath,INC,559755.0,55.81,Choudhary Chandrabhan Kuber Singh,BJP,443218.0,44.19,116537.0,Result Declared,11.62,Comfortable,UPA / I.N.D.I.A.,0.7918,INC,0.0,2
2014,Madhya Pradesh,17,Hoshangabad,GEN,Uday Pratap Singh,BJP,669128.0,70.56,Devendra Patel,INC,279168.0,29.44,389960.0,Result Declared,41.12,Landslide,NDA,0.4172,INC,1.0,0
2014,Madhya Pradesh,18,Vidisha,GEN,Sushma Swaraj,BJP,714348.0,70.17,Lakshman Singh,INC,303650.0,29.83,410698.0,Result Declared,40.34,Landslide,NDA,0.4251,BJP,0.0,2
2014,Madhya Pradesh,19,Bhopal,GEN,Alok Sanjar,BJP,714178.0,67.52,P C Sharma,INC,343482.0,32.48,370696.0,Result Declared,35.05,Landslide,NDA,0.4809,BJP,0.0,2
2014,Madhya Pradesh,20,Rajgarh,GEN,Rodmal Nagar,BJP,596727.0,61.86,Amlabe Narayan Singh,INC,367990.0,38.14,228737.0,Result Declared,23.71,Landslide,NDA,0.6167,INC,1.0,0
2014,Madhya Pradesh,21,Dewas,SC,Manohar Untwal,BJP,665646.0,62.15,Sajjan Singh Verma,INC,405333.0,37.85,260313.0,Result Declared,24.31,Landslide,NDA,0.6089,INC,1.0,0
2014,Madhya Pradesh,22,Ujjain,SC,Chintamani Malviya,BJP,641101.0,65.92,Premchand Guddu,INC,331438.0,34.08,309663.0,Result Declared,31.84,Landslide,NDA,0.517,INC,1.0,0
2014,Madhya Pradesh,23,Mandsaur,GEN,Sudhir Gupta,BJP,698335.0,63.89,Meenakshi Natarajan,INC,394686.0,36.11,303649.0,Result Declared,27.78,Landslide,NDA,0.5652,INC,1.0,0
2014,Madhya Pradesh,24,Ratlam,ST,Dileepsingh Bhuria,BJP,545970.0,55.51,Kantilal Bhuria,INC,437523.0,44.49,108447.0,Result Declared,11.03,Comfortable,NDA,0.8014,INC,1.0,0
2014,Madhya Pradesh,25,Dhar,ST,Savitri Thakur,BJP,558387.0,55.15,Umang Singhar,INC,454059.0,44.85,104328.0,Result Declared,10.3,Comfortable,NDA,0.8132,INC,1.0,0
2014,Madhya Pradesh,26,Indore,GEN,Sumitra Mahajan,BJP,854972.0,68.78,Satyanarayan Patel,INC,388071.0,31.22,466901.0,Result Declared,37.56,Landslide,NDA,0.4539,BJP,0.0,2
2014,Madhya Pradesh,27,Khargone,ST,Subhash Patel,BJP,649354.0,62.39,Ramesh Patel,INC,391475.0,37.61,257879.0,Result Declared,24.78,Landslide,NDA,0.6029,BJP,0.0,2
2014,Madhya Pradesh,28,Khandwa,GEN,Nandkumar Singh Chouhan (Nandu Bhaiya,BJP,717357.0,61.05,Arun Subhash Chandra Yadav,INC,457643.0,38.95,259714.0,Result Declared,22.1,Landslide,NDA,0.638,INC,1.0,0
2014,Madhya Pradesh,29,Betul,ST,Jyoti Dhurve,BJP,643651.0,67.14,Ajay Shah (Makrai),INC,315037.0,32.86,328614.0,Result Declared,34.28,Landslide,NDA,0.4895,BJP,0.0,2
2014,Maharashtra,1,Nandurbar,ST,Dr.Gavit Heena Vaijaykumar,BJP,579486.0,55.08,Gavit Manikrao Hodlya,INC,472581.0,44.92,106905.0,Result Declared,10.16,Comfortable,NDA,0.8155,INC,1.0,0
2014,Maharashtra,2,Dhule,GEN,Dr. Bhamre Subhash Ramrao,BJP,529450.0,57.04,Amrishbhai Rasiklal Patel,INC,398727.0,42.96,130723.0,Result Declared,14.08,Comfortable,NDA,0.7531,BJP,0.0,1
2014,Maharashtra,3,Jalgaon,GEN,A.T. Nana Patil,BJP,647773.0,71.03,Annasaheb Dr.Satish Bhaskarrao Patil,NCP,264248.0,28.97,383525.0,Result Declared,42.05,Landslide,NDA,0.4079,BJP,0.0,1
2014,Maharashtra,4,Raver,GEN,Khadase Raksha Nikhil,BJP,605452.0,67.81,Manishdada Jain,NCP,287384.0,32.19,318068.0,Result Declared,35.62,Landslide,NDA,0.4747,BJP,0.0,1
2014,Maharashtra,5,Buldhana,GEN,Jadhav Prataprao Ganpatrao,SS,509145.0,59.29,Ingle Krushanarao Ganpatrao,NCP,349566.0,40.71,159579.0,Result Declared,18.58,Landslide,NDA,0.6866,SS,0.0,2
2014,Maharashtra,6,Akola,GEN,Dhotre Sanjay Shamrao,BJP,456472.0,64.31,Patel Hidayat Ulla Barkat Ulla,INC,253356.0,35.69,203116.0,Result Declared,28.61,Landslide,NDA,0.555,BJP,0.0,1
2014,Maharashtra,7,Amravati,SC,Adsul Anandrao Vithoba,SS,467212.0,58.66,Navneet Ravi Rana,NCP,329280.0,41.34,137932.0,Result Declared,17.32,Landslide,NDA,0.7048,SS,0.0,1
2014,Maharashtra,8,Wardha,GEN,Ramdas Chandrabhanji Tadas,BJP,537518.0,62.56,Meghe Sagar Dattatraya,INC,321735.0,37.44,215783.0,Result Declared,25.11,Landslide,NDA,0.5986,INC,1.0,0
2014,Maharashtra,9,Ramtek,SC,Krupal Balaji Tumane,SS,519892.0,60.17,Mukul Wasnik,INC,344101.0,39.83,175791.0,Result Declared,20.35,Landslide,NDA,0.6619,INC,1.0,0
2014,Maharashtra,10,Nagpur,GEN,Gadkari Nitin Jairam,BJP,587767.0,65.99,Vilas Muttemwar,INC,302939.0,34.01,284828.0,Result Declared,31.98,Landslide,NDA,0.5154,INC,1.0,0
2014,Maharashtra,11,Bhandara-Gondiya,GEN,Nanabhau Falgunrao Patole,BJP,606129.0,57.02,Praful Patel,NCP,456875.0,42.98,149254.0,Result Declared,14.04,Comfortable,NDA,0.7538,NCP,1.0,0
2014,Maharashtra,12,Gadchiroli-Chimur,ST,Ashok Mahadeorao Nete,BJP,535982.0,64.18,Dr. Namdeo Dalluji Usendi,INC,299112.0,35.82,236870.0,Result Declared,28.36,Landslide,NDA,0.5581,INC,1.0,0
2014,Maharashtra,13,Chandrapur,GEN,Ahir Hansraj Gangaram,BJP,508049.0,65.15,Deotale Sanjay Wamanrao,INC,271780.0,34.85,236269.0,Result Declared,30.3,Landslide,NDA,0.5349,BJP,0.0,2
2014,Maharashtra,14,Yavatmal-Washim,GEN,Gawali Bhavana Pundlikra,SS,477905.0,55.44,Adv.Shivajirao Shivaramji Moghe,INC,384089.0,44.56,93816.0,Result Declared,10.88,Comfortable,NDA,0.8037,SS,0.0,1
2014,Maharashtra,15,Hingoli,GEN,Rajeev Satav,INC,467397.0,50.09,Wankhede Subhash Bapurao,SS,465765.0,49.91,1632.0,Result Declared,0.17,Tight / Close Contest,UPA / I.N.D.I.A.,0.9965,SS,1.0,0
2014,Maharashtra,16,Nanded,GEN,Ashok Chavan,INC,493075.0,54.5,D. B. Patil,BJP,411620.0,45.5,81455.0,Result Declared,9.0,Comfortable,UPA / I.N.D.I.A.,0.8348,INC,0.0,1
2014,Maharashtra,17,Parbhani,GEN,Jadhav Sanjay (Bandu) Haribhau,SS,578455.0,56.17,Bhambale Vijay Manikrao,NCP,451300.0,43.83,127155.0,Result Declared,12.35,Comfortable,NDA,0.7802,SS,0.0,1
2014,Maharashtra,18,Jalna,GEN,Danve Raosaheb,BJP,591428.0,60.59,Autade Vilas Keshavrao,INC,384630.0,39.41,206798.0,Result Declared,21.19,Landslide,NDA,0.6503,BJP,0.0,1
2014,Maharashtra,19,Aurangabad,GEN,Chandrakant Bhaurao Khaire,SS,520902.0,59.21,Patil Nitin Suresh,INC,358902.0,40.79,162000.0,Result Declared,18.41,Landslide,NDA,0.689,SS,0.0,1
2014,Maharashtra,20,Dindori,ST,Chavan Harishchandra Deoram,BJP,542784.0,64.78,Dr. Bharati Pravin Pawar,NCP,295165.0,35.22,247619.0,Result Declared,29.55,Landslide,NDA,0.5438,BJP,0.0,1
2014,Maharashtra,21,Nashik,GEN,Godse Hemant Tukaram,SS,494735.0,61.68,Chhagan Bhujbal,NCP,307399.0,38.32,187336.0,Result Declared,23.35,Landslide,NDA,0.6213,NCP,1.0,0
2014,Maharashtra,22,Palghar,ST,Adv. Chintaman Navasha Wanga,BJP,533201.0,64.48,Baliram Sukur Jadhav,Bahujan Vikas Aaghadi,293681.0,35.52,239520.0,Result Declared,28.97,Landslide,NDA,0.5508,Bahujan Vikas Aaghadi,1.0,0
2014,Maharashtra,23,Bhiwandi,GEN,Kapil Moreshwar Patil,BJP,411070.0,57.68,Patil Vishwanath Ramchandra,INC,301620.0,42.32,109450.0,Result Declared,15.36,Landslide,NDA,0.7337,INC,1.0,0
2014,Maharashtra,24,Kalyan,GEN,Dr.Shrikant Eknath Shinde,SS,440892.0,69.87,Anand Prakash Paranjpe,NCP,190143.0,30.13,250749.0,Result Declared,39.74,Landslide,NDA,0.4313,SS,0.0,1
2014,Maharashtra,25,Thane,GEN,Vichare Rajan Baburao,SS,595364.0,65.47,Sanjeev Ganesh Naik,NCP,314065.0,34.53,281299.0,Result Declared,30.93,Landslide,NDA,0.5275,NCP,1.0,0
2014,Maharashtra,26,Mumbai-North,GEN,Gopal Chinayya Shetty,BJP,664004.0,75.33,Sanjay Brijkishorlal Nirupam,INC,217422.0,24.67,446582.0,Result Declared,50.67,Landslide,NDA,0.3274,INC,1.0,0
2014,Maharashtra,27,Mumbai-North-West,GEN,Gajanan Chandrakant Kirtikar,SS,464820.0,62.26,Kamat Gurudas Vasant,INC,281792.0,37.74,183028.0,Result Declared,24.51,Landslide,NDA,0.6062,INC,1.0,0
2014,Maharashtra,28,Mumbai-North-East,GEN,Kirit Somaiya,BJP,525285.0,71.62,Sanjay Dina Patil,NCP,208163.0,28.38,317122.0,Result Declared,43.24,Landslide,NDA,0.3963,NCP,1.0,0
2014,Maharashtra,29,Mumbai-North-Central,GEN,Poonam Mahajan,BJP,478535.0,62.12,Dutt Priya Sunil,INC,291764.0,37.88,186771.0,Result Declared,24.25,Landslide,NDA,0.6097,INC,1.0,0
2014,Maharashtra,30,Mumbai-South-Central,GEN,Rahul Ramesh Shewale,SS,381275.0,61.08,Eknath M. Gaikwad,INC,242933.0,38.92,138342.0,Result Declared,22.16,Landslide,NDA,0.6372,INC,1.0,0
2014,Maharashtra,31,Mumbai-South,GEN,Arvind Sawant,SS,374780.0,60.31,Deora Milind Murli,INC,246632.0,39.69,128148.0,Result Declared,20.62,Landslide,NDA,0.6581,INC,1.0,0
2014,Maharashtra,32,Raigad,GEN,Anant Geete,SS,396178.0,50.13,Tatkare Sunil Dattatrey,NCP,394068.0,49.87,2110.0,Result Declared,0.27,Tight / Close Contest,NDA,0.9947,SS,0.0,1
2014,Maharashtra,33,Maval,GEN,Shrirang Barne,SS,512226.0,59.08,Laxman Jagtap,Peasants And Workers Party Of India,354829.0,40.92,157397.0,Result Declared,18.15,Landslide,NDA,0.6927,SS,0.0,2
2014,Maharashtra,34,Pune,GEN,Anil Shirole,BJP,569825.0,69.16,Dr.Vishwajeet Patangrao Kadam,INC,254056.0,30.84,315769.0,Result Declared,38.33,Landslide,NDA,0.4458,INC,1.0,0
2014,Maharashtra,35,Baramati,GEN,Supriya Sule,NCP,521562.0,53.58,Mahadev Jankar,Rashtriya Samaj Paksha,451843.0,46.42,69719.0,Result Declared,7.16,Comfortable,NDA,0.8663,NCP,0.0,1
2014,Maharashtra,36,Shirur,GEN,Adhalrao Shivaji Dattatrey,SS,643415.0,65.32,Nikam Devdatta Jaywant,NCP,341601.0,34.68,301814.0,Result Declared,30.64,Landslide,NDA,0.5309,SS,0.0,2
2014,Maharashtra,37,Ahmednagar,GEN,Gandhi Dilipkumar Mansukhlal,BJP,605185.0,60.44,Rajeev Appasaheb Rajale,NCP,396063.0,39.56,209122.0,Result Declared,20.89,Landslide,NDA,0.6544,BJP,0.0,2
2014,Maharashtra,38,Shirdi,SC,Sadashiv Lokhande,SS,532936.0,61.54,Bhausaheb Rajaram Wakchaure,INC,333014.0,38.46,199922.0,Result Declared,23.09,Landslide,NDA,0.6249,SS,0.0,1
2014,Maharashtra,39,Beed,GEN,Gopinath Munde,BJP,635995.0,56.01,Suresh Dhas,NCP,499541.0,43.99,136454.0,Result Declared,12.02,Comfortable,NDA,0.7854,BJP,0.0,1
2014,Maharashtra,40,Osmanabad,GEN,Gaikwad Ravindra Vishwanath,SS,607699.0,61.94,Patil Padmasinha Bajirao,NCP,373374.0,38.06,234325.0,Result Declared,23.88,Landslide,NDA,0.6144,NCP,1.0,0
2014,Maharashtra,41,Latur,SC,Dr. Sunil Baliram Gaikwad,BJP,616509.0,62.93,Bansode Dattatray Gunderao,INC,363114.0,37.07,253395.0,Result Declared,25.87,Landslide,NDA,0.589,INC,1.0,0
2014,Maharashtra,42,Solapur,SC,Sharad Bansode,BJP,517879.0,58.45,Shinde Sushilkumar Sambhajirao,INC,368205.0,41.55,149674.0,Result Declared,16.89,Landslide,NDA,0.711,INC,1.0,0
2014,Maharashtra,43,Madha,GEN,Mohite Patil Vijaysinh Shankarrao,NCP,489989.0,51.33,Sadabhau Khot,Swabhimani Paksha,464645.0,48.67,25344.0,Result Declared,2.65,Tight / Close Contest,NDA,0.9483,NCP,0.0,2
2014,Maharashtra,44,Sangli,GEN,Sanjaykaka Patil,BJP,611563.0,62.16,Patil Pratik Prakashbapu,INC,372271.0,37.84,239292.0,Result Declared,24.32,Landslide,NDA,0.6087,INC,1.0,0
2014,Maharashtra,45,Satara,GEN,Udayanraje Bhosale,NCP,522531.0,77.02,Purushottam Jadhav,IND,155937.0,22.98,366594.0,Result Declared,54.03,Landslide,NDA,0.2984,NCP,0.0,2
2014,Maharashtra,46,Ratnagiri-Sindhudurg,GEN,Vinayak Bhaurao Raut,SS,493088.0,58.97,Nilesh Narayan Rane,INC,343037.0,41.03,150051.0,Result Declared,17.95,Landslide,NDA,0.6957,INC,1.0,0
2014,Maharashtra,47,Kolhapur,GEN,Dhananjay Mahadik,NCP,607665.0,51.41,Sanjay Sadashiv Mandalik,SS,574406.0,48.59,33259.0,Result Declared,2.81,Tight / Close Contest,NDA,0.9453,IND,1.0,0
2014,Maharashtra,48,Hatkanangle,GEN,Raju Shetty,Swabhimani Paksha,640428.0,58.06,Awade Kallappa Baburao,INC,462618.0,41.94,177810.0,Result Declared,16.12,Landslide,Others / Regional,0.7224,Swabhimani Paksha,0.0,1
2014,Manipur,1,Inner Manipur,GEN,Dr. Thokchom Meinya,INC,292102.0,59.67,Moirangthem Nara,CPI,197428.0,40.33,94674.0,Result Declared,19.34,Landslide,UPA / I.N.D.I.A.,0.6759,INC,0.0,2
2014,Manipur,2,Outer Manipur,ST,Thangso Baite,INC,296770.0,51.35,Soso Lorho,Naga People'S Front,281133.0,48.65,15637.0,Result Declared,2.71,Tight / Close Contest,UPA / I.N.D.I.A.,0.9473,INC,0.0,1
2014,Meghalaya,1,Shillong,ST,Vincent H. Pala,INC,209340.0,55.34,Prechard B. M. Basaiawmoit,IND,168961.0,44.66,40379.0,Result Declared,10.67,Comfortable,UPA / I.N.D.I.A.,0.8071,INC,0.0,2
2014,Meghalaya,2,Tura,ST,Purno Agitok Sangma,National People'S Party,239301.0,54.52,Daryl William Ch Momil,INC,199585.0,45.48,39716.0,Result Declared,9.05,Comfortable,Others / Regional,0.834,NCP,1.0,0
2014,Mizoram,1,Mizoram,ST,C. L. Ruala,INC,210485.0,50.74,Robert Romawia Royte,IND,204331.0,49.26,6154.0,Result Declared,1.48,Tight / Close Contest,UPA / I.N.D.I.A.,0.9708,INC,0.0,1
2014,Nagaland,1,Nagaland,ST,Neiphiu Rio,Naga People'S Front,713372.0,69.49,K. V. Pusa,INC,313147.0,30.51,400225.0,Result Declared,38.99,Landslide,Others / Regional,0.439,Naga People'S Front,0.0,2
2014,Odisha,1,Bargarh,GEN,Prabhas Kumar Singh,BJD,383230.0,50.74,Subash Chouhan,BJP,372052.0,49.26,11178.0,Result Declared,1.48,Tight / Close Contest,Others / Regional,0.9708,INC,1.0,0
2014,Odisha,2,Sundargarh,ST,Jual Oram,BJP,340508.0,51.42,Dilip Kumar Tirkey,BJD,321679.0,48.58,18829.0,Result Declared,2.84,Tight / Close Contest,NDA,0.9447,INC,1.0,0
2014,Odisha,3,Sambalpur,GEN,Nagendra Kumar Pradhan,BJD,358618.0,52.23,Suresh Pujari,BJP,328042.0,47.77,30576.0,Result Declared,4.45,Tight / Close Contest,Others / Regional,0.9147,INC,1.0,0
2014,Odisha,4,Keonjhar,ST,Sakuntala Laguri,BJD,434471.0,61.05,Ananta Nayak,BJP,277154.0,38.95,157317.0,Result Declared,22.11,Landslide,Others / Regional,0.6379,BJD,0.0,2
2014,Odisha,5,Mayurbhanj,ST,Rama Chandra Hansdah,BJD,393779.0,59.24,Nepole Raghu Murmu,BJP,270913.0,40.76,122866.0,Result Declared,18.48,Landslide,Others / Regional,0.688,BJD,0.0,2
2014,Odisha,6,Balasore,GEN,Rabindra Kumar Jena,BJD,433768.0,59.77,Pratap Chandra Sarangi,BJP,291943.0,40.23,141825.0,Result Declared,19.54,Landslide,Others / Regional,0.673,INC,1.0,0
2014,Odisha,7,Bhadrak,SC,Arjun Charan Sethi,BJD,502338.0,60.87,Sangram Keshari Jena,INC,322979.0,39.13,179359.0,Result Declared,21.73,Landslide,Others / Regional,0.643,BJD,0.0,2
2014,Odisha,8,Jajpur,SC,Rita Tarai,BJD,541349.0,71.0,Asok Das,INC,221078.0,29.0,320271.0,Result Declared,42.01,Landslide,Others / Regional,0.4084,BJD,0.0,2
2014,Odisha,9,Dhenkanal,GEN,Tathagata Satpathy,BJD,453277.0,58.93,Rudra Narayan Pany,BJP,315937.0,41.07,137340.0,Result Declared,17.85,Landslide,Others / Regional,0.697,BJD,0.0,2
2014,Odisha,10,Bolangir,GEN,Kalikesh Narayan Singh Deo,BJD,453519.0,56.5,Sangeeta Kumari Singh Deo,BJP,349220.0,43.5,104299.0,Result Declared,12.99,Comfortable,Others / Regional,0.77,BJD,0.0,2
2014,Odisha,11,Kalahandi,GEN,Arka Keshari Deo,BJD,370871.0,54.11,Pradipta Kumar Naik,BJP,314524.0,45.89,56347.0,Result Declared,8.22,Comfortable,Others / Regional,0.8481,INC,1.0,0
2014,Odisha,12,Nabarangpur,ST,Balabhadra Majhi,BJD,373887.0,50.14,Pradeep Kumar Majhi,INC,371845.0,49.86,2042.0,Result Declared,0.27,Tight / Close Contest,Others / Regional,0.9945,INC,1.0,0
2014,Odisha,13,Kandhamal,GEN,Hemendra Chandra Singh,BJD,421458.0,63.67,Harihara Karana,INC,240441.0,36.33,181017.0,Result Declared,27.35,Landslide,Others / Regional,0.5705,BJD,0.0,1
2014,Odisha,14,Cuttack,GEN,Bhartruhari Mahatab,BJD,526085.0,70.58,Aparajita Mohanty,INC,219323.0,29.42,306762.0,Result Declared,41.15,Landslide,Others / Regional,0.4169,BJD,0.0,1
2014,Odisha,15,Kendrapara,GEN,Baijayant Panda,BJD,601574.0,60.52,Dharanidhar Nayak,INC,392466.0,39.48,209108.0,Result Declared,21.04,Landslide,Others / Regional,0.6524,BJD,0.0,2
2014,Odisha,16,Jagatsinghpur,SC,Kulamani Samal,BJD,624492.0,64.21,Bibhu Prasad Tarai,INC,348098.0,35.79,276394.0,Result Declared,28.42,Landslide,Others / Regional,0.5574,CPI,1.0,0
2014,Odisha,17,Puri,GEN,Pinaki Misra,BJD,523161.0,66.82,Sucharita Mohanty,INC,259800.0,33.18,263361.0,Result Declared,33.64,Landslide,Others / Regional,0.4966,BJD,0.0,2
2014,Odisha,18,Bhubaneswar,GEN,Prasanna Kumar Patasani,BJD,439252.0,63.75,Prithiviraj Harichandan,BJP,249775.0,36.25,189477.0,Result Declared,27.5,Landslide,Others / Regional,0.5686,BJD,0.0,1
2014,Odisha,19,Aska,GEN,Ladu Kishore Swain,BJD,541473.0,70.23,Srilokanath Ratha,INC,229476.0,29.77,311997.0,Result Declared,40.47,Landslide,Others / Regional,0.4238,BJD,0.0,2
2014,Odisha,20,Berhampur,GEN,Sidhant Mohapatra,BJD,398107.0,59.55,Chandra Sekhar Sahu,INC,270387.0,40.45,127720.0,Result Declared,19.11,Landslide,Others / Regional,0.6792,BJD,0.0,1
